Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Viking's blues,Kenny Drew,spotify:track:2KHs0w89Jp9KkoBWB2DG44,0.444,0.119,7,-22.6,1,0.0402,0.894,0.9,0.106,0.238,142.38,397067,3,36.90019,22
Je suis timide... Mais je me soigne,Vladimir Cosma,spotify:track:3zEWYyWmDFSQqXVkrlpVNp,0.69,0.303,0,-13.226,1,0.0407,0.745,0.328,0.0759,0.62,65.712,165213,4,37.31365,8
True Confession,U-Roy,spotify:track:1phb1lDPZVPl4xMidUjYlg,0.719,0.554,7,-7.481,1,0.0625,0.117,0.0236,0.291,0.81,123.822,158720,4,34.18144,8
Whatever Happened To...? - 1996 Remastered Version,Buzzcocks,spotify:track:0NGGD1IYSU7QRkK5lm9uQR,0.243,0.82,1,-7.403,0,0.0872,6.04e-05,0,0.102,0.769,95.315,133760,4,63.20345,6
Here He Comes - 2004 Digital Remaster,Brian Eno,spotify:track:4ECcTtuC7AbdHfInc5Ksa6,0.413,0.442,2,-11.889,1,0.0285,0.594,0.122,0.26,0.19,127.326,338872,4,48.77224,12
Questions and Answers,Sham 69,spotify:track:7rw6R5zQv00xha5Zd8IGbw,0.437,0.789,10,-7.062,1,0.0642,0.0199,0,0.209,0.529,143.976,200733,4,40.47669,10
Africaine,Claude Bolling,spotify:track:48f3jWJ4hSzqMQBlTHG1XS,0.519,0.349,7,-15.963,0,0.0407,0.891,0.914,0.0949,0.513,96.819,268240,4,40.80145,12
Sacco und Vanzetti,Franz Josef Degenhardt,spotify:track:20Bz4OvDgWmUb0QpATGQiS,0.538,0.295,7,-14.412,1,0.0477,0.7,0,0.119,0.398,112.751,196507,4,29.60096,9
"Lust For Life - Live From Uptown Theatre, Kansas City, MO / 1977",Iggy Pop,spotify:track:6RNcsNyhLlfE2E8aSdsJ5E,0.321,0.952,9,-7.17,1,0.0918,0.102,0.672,0.845,0.164,113.537,241840,4,35.07783,12
Cançó de la Nevera,Josep Maria Espinàs,spotify:track:0Ylj5m65m5lx7yBmwIl6pu,0.433,0.421,0,-8.115,1,0.0377,0.719,2.72e-05,0.615,0.907,178.587,102850,3,24.4241,7
Why Do Black Men Fuss And Fight,Hugh Mundell,spotify:track:319iUlUabgmShHyIvnEV4A,0.857,0.672,2,-7.423,1,0.0443,0.0151,0.000874,0.0621,0.836,119.628,355693,4,45.19478,18
Kokomo Blues,John Renbourn,spotify:track:1YNeY0C4gWllpjWfqp28NV,0.578,0.364,2,-18.223,1,0.028,0.587,0.0016,0.099,0.646,103.67,236240,4,24.14421,14
Watch Out - Remastered,Vangelis,spotify:track:2xhsTQSQrbkHSnnlv5hAle,0.323,0.471,8,-15.578,1,0.0335,0.536,0.912,0.333,0.133,111.803,181693,4,31.17006,8
Lion of the Surf,Swell Maps,spotify:track:3Ujo1IoKcC0NSVAVzWRlf0,0.238,0.755,9,-6.259,1,0.0383,0.00159,0.84,0.179,0.456,177.065,140280,4,54.15794,3
Von Mann zu Mann,Peter Maffay,spotify:track:4qjCYCyubPu2JRRlG2v5Pu,0.341,0.694,9,-10.026,1,0.0441,0.0292,0.000124,0.162,0.56,134.896,254400,4,55.8031,12
Lonesome and a Long Way from Home,Earl Scruggs,spotify:track:7LeYPPN8FKaRAkp21VXRwm,0.582,0.709,7,-9.268,1,0.0305,0.0603,1.19e-05,0.197,0.746,113.22,154600,4,20.87689,9
Studio Conversation,John Coltrane,spotify:track:0w4PkxswlldyEKMk2wqlKw,0.637,0.047,11,-29.851,0,0.637,0.729,0,0.286,0.324,68.419,43160,5,8.46584,3
Gúmaro Vásquez,Ramon Ayala Y Sus Bravos Del Norte,spotify:track:2poXQzuSosLHmtZbR9PjNO,0.522,0.582,9,-6.982,1,0.0996,0.335,9.13e-06,0.0521,0.721,188.941,225347,3,53.09474,11
Canción del Hombre Nuevo (Song of the New Man),Daniel Viglietti,spotify:track:5xu7lXXKqSEm0K5lwdiwQH,0.512,0.191,9,-15.465,0,0.0794,0.879,0.0129,0.204,0.325,83.428,100653,4,38.79028,5
Prothese,Cluster,spotify:track:1pBeR9uhlH4n8sS3vd7dww,0.837,0.663,1,-10.601,0,0.0401,0.51,0.0188,0.0909,0.973,119.054,128947,4,22.11548,8
Rock Me,Muddy Waters,spotify:track:0xWjDw2EcrFmpQ2cRBiNLe,0.375,0.689,9,-10.055,1,0.0971,0.815,0.853,0.187,0.613,241.423,230440,3,58.06217,15
Vibes Abstraction,Bill Le Sage,spotify:track:5LIpzdijcKqEk7foeFcq80,0.525,0.0201,5,-29.36,1,0.0441,0.93,0.863,0.093,0.239,124.617,230933,4,25.34722,12
Japanese Rhumba - 2019 Remastering,Haruomi Hosono,spotify:track:7pHAJ5Lw7MCJnzXM81KlWW,0.759,0.696,5,-7.088,1,0.0892,0.204,0.00611,0.0612,0.907,115.194,214840,4,98.18797,4
Help Me Some,J.D. Short,spotify:track:32FwHfsJhCjtCMWqWN49JW,0.535,0.228,7,-12.831,1,0.0527,0.518,0.00404,0.172,0.665,115.171,213507,4,71.8126,10
A Blue Time,Tommy Flanagan,spotify:track:17LII4B6V1AhONoueVwoJU,0.547,0.116,5,-21.946,1,0.0354,0.904,0.848,0.107,0.344,105.115,374093,4,26.92571,15
You Tear Me Up - Live,Buzzcocks,spotify:track:1P99YZCwyc5t2rjAwSIS2f,0.37,0.91,0,-6.006,1,0.188,1.45e-05,1.1e-06,0.0983,0.562,130.736,160438,4,37.89104,8
Voso,Willie Colón,spotify:track:1EHgtjRSiVPq9nC6AHonzt,0.593,0.85,1,-6.566,1,0.0678,0.207,0.000134,0.227,0.745,105.755,265640,4,37.10101,12
Play It Safe,Iggy Pop,spotify:track:5kMn2SY5ChKI85bD5n28gK,0.544,0.838,9,-9.591,1,0.0415,0.000296,0.00136,0.0646,0.682,132.183,185067,4,58.78467,8
Juanita Y Miguel,Ramon Ayala Y Sus Bravos Del Norte,spotify:track:0Uhda5TSqbLBonyG9aihT2,0.582,0.614,8,-7.117,1,0.0946,0.506,0,0.076,0.837,182.788,155240,3,34.55435,8
Quem Mandou (Pé Na Estrada),Gilberto Gil,spotify:track:44EOZ5KVSJJYsdo39Er8GB,0.406,0.62,2,-7.744,1,0.0287,0.413,8.07e-06,0.145,0.816,148.676,406373,4,52.5542,19
So Many Days,Pinetop Perkins,spotify:track:5WY5r2jN12BIa8CGr4DyDq,0.586,0.49,4,-11.452,1,0.0439,0.655,0.00854,0.15,0.651,114.965,328933,4,21.35584,18
Rote Riki,Cluster,spotify:track:4k8tOjuIY5Aqg5Br8Kdu81,0.659,0.678,6,-17.687,1,0.085,0.733,0.935,0.192,0.692,116.002,360347,4,25.92939,13
Slow Down,J.B. Lenoir,spotify:track:18m5cT1ULpqenaxRAo6zMh,0.848,0.403,9,-10.984,1,0.0364,0.841,0.000365,0.0997,0.861,106.7,94667,4,36.0515,5
Turning Back,Alex de Grassi,spotify:track:5yT5bfXy70MWkMbt6yCbJF,0.385,0.111,3,-23.327,1,0.0305,0.77,0.873,0.318,0.105,131.185,320400,3,35.68201,15
Select Society,Claude Bolling,spotify:track:4jLwzVMGDXmSowN8lM6olC,0.663,0.326,5,-13.722,0,0.0797,0.815,0.734,0.142,0.657,115.792,181240,4,27.03128,9
Asian Women - Remastered,kalapana,spotify:track:1RZ8yRukcuMArZ95EWMUhz,0.463,0.812,2,-6.493,1,0.162,0.023,0.000147,0.0948,0.583,157.81,190240,4,19.69619,8
Senti Orfeo,Tito Schipa Jr.,spotify:track:6QA1F1RMeuBV9TeFyoggwF,0.375,0.17,5,-15.201,1,0.0342,0.525,0.00161,0.519,0.382,79.841,169273,4,32.46842,7
Blues Of Happiness,Sonny Terry,spotify:track:4cwmxgsdB8BjlsjN2HSzDf,0.64,0.0905,5,-19.441,1,0.0682,0.886,0,0.0696,0.479,130.995,156040,1,34.90821,8
Bella Kali,Las Grecas,spotify:track:1ZfSlo1mG27zXF8NLh05hn,0.512,0.67,5,-7.552,0,0.0365,0.342,0,0.283,0.863,164.879,147960,4,38.31427,10
Heavy Manners/ Heavyweight Version,Prince Far I,spotify:track:4TVPzKePH5PvOQzlpWU952,0.643,0.413,1,-8.544,1,0.262,0.0117,0,0.226,0.479,141.633,392049,4,72.07779,18
He Beeped When He Should Have Bopped,Dizzy Gillespie,spotify:track:7vJej5vf91vqRBwtxxrSNG,0.597,0.345,5,-9.713,1,0.0938,0.856,0.000733,0.816,0.722,72.239,159614,4,54.61858,7
Ten Et Tiwa,Alain Goraguer,spotify:track:33o4VGGUTGCcj9RBRGwxke,0.579,0.252,6,-13.296,0,0.0453,0.344,0.692,0.108,0.19,96.755,106853,4,39.53385,5
"Pois É, Pra Que? - Ao Vivo",MPB4,spotify:track:1ydGJsLKTzV0cU6ou8xGxf,0.567,0.101,2,-25.424,1,0.0699,0.853,0.119,0.935,0.518,92.063,248253,4,148.8634,7
Ten Et Tiwa Dorment,Alain Goraguer,spotify:track:0zWPm1YIPRMVZzltHbHiCc,0.407,0.112,0,-19.489,0,0.038,0.945,0.91,0.15,0.0635,119.05,49227,4,9.40418,3
I Love All the Girls,R. Stevie Moore,spotify:track:2VYVaI9aLlaGDSRQeITVw1,0.6,0.326,9,-19.174,0,0.0303,0.399,0.242,0.101,0.606,88.026,221173,4,100.29114,8
Clube Da Esquina Nº 2,Milton Nascimento,spotify:track:1sdW2whJr8CLa6bMA67LPQ,0.47,0.454,2,-14.921,1,0.0289,0.44,0.424,0.244,0.738,151.519,218600,4,30.47235,10
Sixteen - 1996 Remastered Version,Buzzcocks,spotify:track:6XmtJNddPbLzaL09HiXV2T,0.282,0.701,1,-8.726,1,0.0358,7.96e-05,0.399,0.459,0.325,133.643,216053,3,63.20524,8
La bambola,Ennio Morricone,spotify:track:52Ler0ImieRzLCGKv987aZ,0.333,0.509,11,-5.72,0,0.0311,0.697,0.686,0.154,0.245,105.074,136427,3,32.17524,9
"Love Canal - 7""",Flipper,spotify:track:1qBnsgWmRbJr0xWtoglQev,0.34,0.892,6,-8.703,1,0.0316,6.51e-05,0.0536,0.267,0.628,106.987,238720,4,26.91933,13
Canção De Nanã,MPB4,spotify:track:2kaeqjRTWUI1A2N2iHFhup,0.35,0.457,8,-13.514,0,0.0401,0.713,0.0065,0.1,0.314,145.936,203293,4,29.79239,10
Tanczaca panda,Adam Makowicz,spotify:track:03SHgaVcSvLx1ZCtp6JejY,0.369,0.121,11,-20.206,0,0.0424,0.995,0.931,0.0968,0.0398,74.878,256253,4,39.67518,13
A Taste for Passion,Jean-Luc Ponty,spotify:track:2Zc5m9aYAPcmQWYTuTM56R,0.423,0.555,11,-11.937,0,0.0344,0.00897,0.914,0.278,0.415,148.311,325560,4,110.4802,11
Why,Carla Bley,spotify:track:3fm8nQSCkiu5Q1H1UCTi7n,0.288,0.36,10,-10.77,1,0.0338,0.737,0,0.305,0.503,177.114,139160,3,32.29089,7
Take a Little Walk With Me,Pinetop Perkins,spotify:track:1EcdDmIUfVOqJaMcgSQHhJ,0.605,0.409,9,-14.747,1,0.0422,0.733,0.00873,0.1,0.652,124.65,291907,1,47.71391,16
Maddalena: Chi mai - Soundtrack,Ennio Morricone,spotify:track:26bl0QN5hAVDOiEgduMS4v,0.347,0.112,11,-17.938,0,0.0301,0.291,0.815,0.258,0.106,95.045,215467,3,33.2031,10
"Pavan and Galliard (from the Dublin Virginal Book, No. 21)",Traditional,spotify:track:3oWR6v5aM5FUY5E7p121EM,0.351,0.00736,8,-18.221,0,0.0474,0.983,0.049,0.114,0.593,123.754,163693,3,68.25223,5
Viva Shona,Jon Hassell,spotify:track:3k1jWhpxnknh75DCXlKLMZ,0.355,0.218,9,-19.617,0,0.0517,0.961,0.803,0.0784,0.18,105.129,428200,4,38.35537,20
You're My Everything,Ahmad Jamal Trio,spotify:track:26Rjb0u2d5Oj5aPZlQ9gAm,0.342,0.184,4,-18.294,0,0.0316,0.925,0.837,0.0816,0.174,173.149,284240,4,25.45773,15
Empty Pocket Blues,Hot Rize,spotify:track:6BTSmYCvzqqIhGaLvddcXT,0.478,0.553,11,-13.567,1,0.0354,0.688,0.914,0.199,0.969,161.278,140573,4,25.07051,8
But Beautiful,Stan Getz,spotify:track:1XCBWtTJZuHbwa6GLUutjo,0.499,0.0539,11,-21.882,1,0.0396,0.972,0.0287,0.0839,0.324,72.981,280840,4,24.5316,14
Where Did His Eye Go?,The Dickies,spotify:track:12c31K1d6AcYg8VES0SyiP,0.246,0.988,6,-6.738,1,0.245,0.0266,0,0.384,0.133,186.121,221200,4,22.82447,8
Satori Part I,Flower Travellin' Band,spotify:track:0TO8Bs4jZx0SDnpEisSh9y,0.221,0.646,4,-9.062,1,0.048,0.00769,0.903,0.135,0.186,148.575,325640,4,20.4275,15
Pretura,Arawak,spotify:track:5wW8YSeenCs34M2z7Vmucp,0.406,0.212,0,-22.068,0,0.0354,0.931,0.871,0.291,0.0798,77.38,153329,4,25.83855,11
Amoeba,Adolescents,spotify:track:4N0tLaqLfXBLvauxslBkO9,0.231,0.944,0,-7.681,1,0.0676,1.85e-05,0.00371,0.452,0.59,189.192,185387,4,41.52277,11
Rock Bottom (feat. Ricky Skaggs & Keith Whitley),Ralph Stanley,spotify:track:7D5xw2aDxyZfQt1SsvCGgI,0.579,0.43,7,-12.678,1,0.0325,0.0148,0.417,0.247,0.706,133.296,170800,4,24.17935,10
Agiborê - Ao Vivo,MPB4,spotify:track:0s2IsOHhFAXRD5bHJrcWK2,0.517,0.835,2,-5.863,1,0.0351,0.928,0.00179,0.403,0.503,126.87,219396,4,34.65441,11
De Qué Manera Te Olvido,Vicente Fernández,spotify:track:0mLSnzvqwlq9hhrgJucGJs,0.496,0.451,9,-5.563,1,0.0278,0.82,0.000119,0.0597,0.455,100.296,171640,4,20.71726,9
East Coast Blues,Sonny Terry,spotify:track:30Gve2HiPcJbBnuqynFprq,0.456,0.223,0,-15.247,1,0.0358,0.741,0,0.0708,0.516,83.622,209133,4,21.95092,10
Concerto for Guitar & Jazz Piano Trio: V. Africaine - Instrumental,Claude Bolling,spotify:track:7wBRPGtrHxYN1GIe9xrv5z,0.547,0.204,7,-22.602,0,0.041,0.894,0.871,0.105,0.51,96.965,262507,4,29.073,12
Love Story,The Lurkers,spotify:track:3FaSjfOGxof9G58icdvLYY,0.507,0.894,4,-7.068,1,0.0385,0.000445,0.000105,0.342,0.795,107.481,139173,4,75.99755,4
Don't Leave Your Records in the Sun,John Hartford,spotify:track:4mx9BCPdq0Cou753f8ZxFb,0.697,0.231,2,-20.336,1,0.442,0.876,2.51e-05,0.148,0.554,140.604,146667,4,26.36462,8
Res No És Mesquí,Ovidi Montllor,spotify:track:0MVo6oWCyXU5AftgaoaqrW,0.468,0.22,0,-23.617,1,0.0473,0.965,0.000775,0.119,0.525,153.213,117813,5,57.52605,6
Portraits,Starcastle,spotify:track:7d8IXRT5nQbEdPn0BX0fCX,0.319,0.646,9,-6.318,1,0.0304,0.0943,1.56e-05,0.487,0.406,113.477,302240,4,17.16516,15
Last Tango in Paris (Jazz - 2nd Version),Gato Barbieri,spotify:track:7MzuKFJXL8X1OyROKSf9bB,0.265,0.447,0,-7.439,0,0.035,0.302,0.08,0.108,0.387,95.331,101520,3,64.97103,4
If I Get Lucky,J.B. Lenoir,spotify:track:5PsInNTViW0Iu6Ujq14chi,0.51,0.304,7,-10.122,1,0.0501,0.794,0.0192,0.107,0.447,201.993,180600,3,57.46486,9
Space time,Enrico Pieranunzi,spotify:track:3xmo2vb1H3hDs9qnWKrFVZ,0.364,0.204,2,-15.868,1,0.0349,0.991,0.945,0.081,0.0367,133.206,256113,4,31.2893,12
Kyrie Eleison,Bobby Cruz,spotify:track:7kcWqBqK7dNSTPKbqc2e1O,0.368,0.745,3,-10.609,1,0.0383,0.672,0.919,0.0803,0.55,104.815,216493,4,105.13442,8
Tanka I,Brigitte Fontaine,spotify:track:5zy0I4XNBhRSdM7nO6KmCc,0.441,0.421,4,-11.191,0,0.0318,0.847,7.78e-05,0.489,0.746,120.557,106307,4,45.22407,6
Reno Factory,Marvin Foddrell,spotify:track:1G6mgyJMoVSOsvruawT7l4,0.591,0.0578,9,-24.708,1,0.0323,0.9,0.00565,0.167,0.681,104.877,133467,4,28.3402,6
Voice of Jah,Mikey Dread,spotify:track:5cgnkVpgHECp2ivP1rTYCj,0.624,0.731,10,-6.443,0,0.131,0.766,0,0.387,0.791,124.025,224200,4,37.18535,12
Maggie Lee,Bukka White,spotify:track:1L7DCcUh15U2ohnSd8rf1Z,0.663,0.513,8,-11.976,1,0.0898,0.804,0.000169,0.201,0.667,104.835,245640,4,87.77619,6
Speak,Design,spotify:track:6AhB1eu3vibHqkaTfzQZZ8,0.361,0.305,2,-14.487,1,0.0395,0.477,7.68e-06,0.138,0.191,109.108,213707,4,20.37641,10
Pretty Flamingo,Iggy Pop,spotify:track:3XHRLs3VTBzBKKBDeCcCVu,0.685,0.863,11,-7.629,1,0.0365,0.083,0.282,0.0532,0.628,119.953,175507,4,27.18043,11
Wander Lust,Taeko Onuki,spotify:track:1bBPhyVWsZiFeRD5gq8DjK,0.583,0.668,7,-8.414,1,0.0325,0.28,0.00629,0.0608,0.769,114.893,185693,4,47.78607,8
The Spot,R. Stevie Moore,spotify:track:2xqmElYympdtTXwnOac0s7,0.325,0.162,7,-23.497,1,0.047,0.911,0.00375,0.14,0.356,127.525,79587,4,33.47053,5
Move It (Bonus Track),Sam Spence,spotify:track:49XXLEzoDUheviPzN7Sa9K,0.523,0.852,8,-6.891,1,0.0503,0.712,0.06,0.168,0.739,132.334,110682,4,31.21264,7
T.T.T. (Twelve Tone Tune),Bill Evans,spotify:track:2pajTGeAblfSWV3GJo5NTW,0.391,0.392,10,-17.059,0,0.0307,0.921,0.917,0.159,0.439,107.582,398040,4,66.74285,17
Angelico,Peter Maffay,spotify:track:243IZ08c5za56iiRofgRxX,0.678,0.594,5,-12.602,1,0.401,0.841,0,0.0796,0.839,165.063,182200,4,47.17186,6
Close Enough For Jazz,Jan Garbarek,spotify:track:7lFgsvcXhYssG3wF7h4MGy,0.162,0.0349,11,-24.354,1,0.0498,0.957,0.964,0.0912,0.0348,131.439,119333,4,48.59233,6
By'm Bye,Mike Seeger,spotify:track:0nSQqiH3umQTuWHg8hxBL9,0.608,0.00358,10,-26.517,1,0.107,0.965,0,0.379,0.544,127.661,63040,4,26.46803,4
Mind's Eye,De Wolfe Music,spotify:track:37ByW8WpnDQKapswzIPOIT,0.372,0.0933,4,-22.674,0,0.0347,0.206,0,0.0927,0.0372,106.084,118752,1,54.55568,5
Meditations/Leo - Concert In Japan,John Coltrane,spotify:track:3HD2hGkFZFVvXvCgTDhDBJ,0.409,0.615,2,-10.179,0,0.0829,0.101,0.0217,0.877,0.683,120.822,2685093,4,57.91778,130
"Goodbye, Old Paint",Mike Seeger,spotify:track:2WXgPCpTAKJICdi5G7YuCV,0.705,0.14,0,-16.497,1,0.0344,0.786,0,0.0759,0.57,79.399,131560,4,39.90142,7
Is This Me or Is This You,Sham 69,spotify:track:5MLaLwVAFRlTqzBCbA8ONI,0.368,0.781,9,-7.88,0,0.0373,0.141,0,0.214,0.811,165.132,214373,4,22.64035,13
Sweet Berry Wine,Compost,spotify:track:1qUQLy0EAp64qKYzg4bINt,0.411,0.788,3,-7.679,1,0.227,0.253,0.000164,0.0822,0.851,168.054,243960,3,24.44857,10
Noise Annoys - 2001 Remastered Version,Buzzcocks,spotify:track:06sc8OdFDjFlLYFqnQIZFy,0.293,0.825,6,-7.432,0,0.169,0.00471,0.0845,0.172,0.575,157.569,173067,4,52.5279,8
The Fool,Ebony,spotify:track:0RVlkq9UucR0U2Vp3xRMXw,0.729,0.725,2,-9.135,1,0.058,0.799,0.00467,0.121,0.906,113.872,116493,4,38.98596,5
Ninety Nine Years (And One Dark Day),Hot Rize,spotify:track:5JeOC4Oz9uFYB03NRolCwo,0.642,0.463,11,-13.129,1,0.0326,0.345,0.079,0.0744,0.918,110.499,188427,4,35.16165,11
Bossa Noches,Bill Le Sage,spotify:track:2TuH43M634DATjO1YvEmya,0.627,0.0918,5,-25.037,1,0.0635,0.963,0.933,0.0937,0.694,149.297,150773,4,29.04188,8
Tarana,Girish,spotify:track:10TR1Hr4YF9xCYvRs8Bv1Q,0.532,0.81,0,-10.55,1,0.248,0.875,0.0606,0.262,0.921,135.248,252202,3,29.89393,15
The Sea Begins,Nature's Mystic Moods,spotify:track:6gKXuQLjP7vCjUCMAvz1bu,0.172,0.483,8,-35.983,1,0.305,0.0284,0,0.391,0.027,78.979,150507,5,23.15009,7
Girl,kalapana,spotify:track:2PizJWUi9nuPcm0kSoyKkm,0.609,0.859,4,-7.112,1,0.0778,0.0674,0.0334,0.0995,0.889,146.511,232387,4,41.69629,13
Shady Grove,Doc Watson,spotify:track:6sYdf0d7IaX848f5UChyij,0.585,0.529,3,-12.003,0,0.0291,0.644,0.0123,0.0795,0.938,133.075,179333,4,20.67921,8
Propuesta (Proposta),Roberto Carlos,spotify:track:0O8EquxYrjCpgBRjpfJYuG,0.285,0.211,7,-20.088,1,0.0367,0.894,0.505,0.365,0.166,135.031,263000,4,16.86065,13
Isso É A Felicidade (Es La Felicidad),Os Incríveis,spotify:track:4dscMXU00CUr2xedwC6B0w,0.292,0.615,2,-6.199,0,0.0312,0.0229,5.87e-05,0.366,0.864,196.836,181720,3,30.50757,11
Bananeira (Remastered),Emílio Santiago,spotify:track:3Z2Thcr0SrxKcQpvouDpR8,0.731,0.922,6,-7.74,0,0.0649,0.693,0.000363,0.0863,0.961,100.128,173507,4,19.94663,9
The Passenger,Iggy Pop,spotify:track:15BQ7vEDv2LJuh8TxWIhtd,0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,283360,4,21.03972,16
Amigo,Roberto Carlos,spotify:track:24Thqkee9KZgifP7G8c70N,0.624,0.664,11,-6.994,0,0.0357,0.517,7.92e-06,0.167,0.887,144.554,211387,4,61.90255,9
A Tu Recuerdo,Los Angeles Negros,spotify:track:32xSfdeVt6wlJGXMfeFe1O,0.456,0.492,9,-10.805,1,0.0297,0.644,1.03e-05,0.251,0.625,166.046,205000,4,28.96831,13
Said No Word,Kayak,spotify:track:4V6s0YcvGNBikkjl8UL0tp,0.272,0.783,4,-9.307,0,0.0465,0.202,0.0699,0.909,0.581,153.259,314840,4,42.69988,13
Yanzi (Swallow Song),Traditional,spotify:track:6Kz6hyL3sG6vsXAfRu0A8w,0.163,0.0151,7,-31.334,0,0.0451,0.979,0.0653,0.135,0.0366,87.486,323507,4,55.29623,16
If I Were A King,Joe Bataan,spotify:track:19d5A8hNJsw4XPmnLNyuL2,0.458,0.496,6,-10.099,1,0.0338,0.343,0.000117,0.0751,0.672,150.263,237120,3,38.17706,12
Georgia on my mind,Dexter Gordon,spotify:track:1NC87c2p5vFGiLVeHcK9Oo,0.563,0.066,9,-17.877,0,0.0427,0.924,0.914,0.214,0.137,122.706,598173,5,44.649,23
Wir sind im Licht,Ton Steine Scherben,spotify:track:3nUP99HlMQT9vu4cVqk7xO,0.432,0.712,9,-8.474,0,0.0879,0.0146,0.000616,0.0668,0.0671,131.446,331760,4,55.79179,13
Royal Hawaiian Hotel,Gabby Pahinui,spotify:track:0o6MpY61awj7EaH17V29wI,0.523,0.485,10,-14.655,1,0.0342,0.456,0.00111,0.327,0.931,152.205,202680,4,46.70307,7
Hei De Esquecer (Me Olvidaré),Reginaldo Rossi,spotify:track:7oqQVHnlJmJKomd7AFdSa3,0.748,0.729,1,-11.052,1,0.121,0.064,8.21e-05,0.133,0.978,93.359,138840,4,51.55822,5
"Disorder - The Factory, Manchester Live 11 April 1980",Joy Division,spotify:track:24bTgFXLnUarSRWj1WtSJr,0.307,0.983,1,-6.013,0,0.0629,0.00803,0.0588,0.698,0.141,91.169,208586,4,25.71732,5
The More I See You - 2002 Remastered Version,Gunnar 'Silja-Bloo' Nilsson,spotify:track:5TCvjO61f8IsXN0zFNmndk,0.319,0.315,5,-10.442,1,0.0297,0.552,0.000587,0.15,0.14,126.978,231613,4,41.83398,14
