Under a Rising Sun,Eupana,spotify:track:0oMhjtGvw8ZlrmEJD1s4P6
Kathexis,MÃÂÃÂL,spotify:track:2fDnl4hYWOnhK7HFWUVuaU
The March of the Varangian Guard,Turisas,spotify:track:6TG5ZHmSqMqLqLVXeg71cs
Nocturne 4,Ben Lukas Boysen,spotify:track:4S8YLm7DB60WJYGKmvbuF0
Popplagid - Live,Sigur RÃÂÃÂ³s,spotify:track:4B4OmSw5xDvxsobc0DJElR
Unrelated,All Angels Gone,spotify:track:4kqVDU1v0rQO6ZdGh3aw1m
Lost Kingdom,God Is An Astronaut,spotify:track:19YPGbCVBVOoK2Ynfkb06W
Dance Macabre,Ghost,spotify:track:2z261lioax3aehvWjorAk8
Bedrooms,Deafheaven,spotify:track:5Bl1HLKVxsQ4sFblSdyZfy
Timeless,Fractal Gates,spotify:track:430Flydr3DGzElxFjJlU9W
Hereafter,Architects,spotify:track:3VGheGbJrEnGvwteXNBDNt
0,Heretoir,spotify:track:6Q3Li9g6IuVSrE1IM8L2gn
Tchod,Toundra,spotify:track:2jnng4JOkY0bKG8uEau5Jq
Lucid Dream,Owl City,spotify:track:2TQ7WtAHoBUsYBXRPAYjQi
Bruane Brenn,Kvelertak,spotify:track:2FDbtVfQbKlrYLg57ttPQv
Route One 359,Sigur RÃÂÃÂ³s,spotify:track:7hLjUc0zotQKfjOKi1hMZL
Little Lion Man - Live,Mumford & Sons,spotify:track:29Azy1tQfpyIYlaYgATQXx
mello,tides.,spotify:track:2JTi1Aj1mRGz7r8OCCr6sV
Crush,Yuna,spotify:track:0lhRQ8iLouIRTW8j7WOB9P
Sunset,POLR,spotify:track:2rSwlUsduuVdle8tSP618S
Infinity,One Hundred Years,spotify:track:2ovKFPahkrm168FaM8oxzd
Conjuring The Dead,Belphegor,spotify:track:4n7Rg4nG8MAnhmmR6RyFAv
You Came in Time,Cezaire,spotify:track:7bEXUAdF2FLywWwIHr3fUQ
Deathstar,Before The Dawn,spotify:track:0NP1Mp7rlM4bNWYJPwyYfl
Them Changes (feat. Flying Lotus & Kamasi Washington),Thundercat,spotify:track:7hmiDaBxoyLW094H8vup2S
Boy Lilikoi,JÃÂÃÂ³nsi,spotify:track:1zHtZjdqb4YGJtkrF8adZ8
Aetherion Rain,Mechina,spotify:track:1XL81UWJxE2PlEZRYL4L9z
Vanquisher,Mechina,spotify:track:07MZ1qB6sDAauewaDjd1aY
TraversÃÂÃÂ©e,Year Of No Light,spotify:track:2ARMeeiGDZufPx6LVlDpot
Live in Love,Times Of Grace,spotify:track:3inHvHBEqAc1R7Pu2lhcAo
Light Up,D-A-L,spotify:track:1rU1CWxucRFE8Zg0SMiTcS
Sundays,Emotional Oranges,spotify:track:2yj8xbWxfrW8azD7VDQBER
Queue,Lunchmoney,spotify:track:7KNO6WIHKDCxiuqnVxrJ2Z
The Longest Night,Amenra,spotify:track:14idNpyjeUaHdUnWM4qCnn
Route One 368,Sigur RÃÂÃÂ³s,spotify:track:6BbSDnHLbHNXGnhAXA0RL0
Through The Fire And Flames,DragonForce,spotify:track:2hSmv6Dx5L55TwddgzdLBu
Portrait of a Headless Man,Septicflesh,spotify:track:39Gx9piJsL6WLDLiyCzPuB
The Long Way Home,Confession,spotify:track:4wGiytdU0gFzBpUZpZXMZL
Who Taught You How to Hate,Disturbed,spotify:track:4l9Lfk1AHTwM837s2VslBX
Back To Back,Underdog,spotify:track:5SpzoIY3Feh755b4cS2vcN
Nocturne 1985,Rhian Sheehan,spotify:track:77rLqd7UkR67gsEcsQ6rAr
Superman,Louis Mattrs,spotify:track:6DbLVUlvJckJcVnxNW2xak
The Science Of Noise,Dark Tranquillity,spotify:track:65Wz3niQbWVC1kF5OUHckN
Eulerian,Le Temps Du Loup,spotify:track:0uE0SAAvXJHW7QJHv6JnOr
Kingdom Under Your Feet (feat. Jose Manuel Tts),Cannibal Grandpa,spotify:track:09Yp7DXFsNIT250hNrhsJC
Bereavement,Lascar,spotify:track:46CWz4msAkQdEqGQa4AQMb
Copacabana,Hamond,spotify:track:4JPkPDfCGjtfeSlXiZDpsz
Utopia,The Moth Gatherer,spotify:track:0NDdC05Nvnnogsa5VmFyaH
Sin Wagon,Dixie Chicks,spotify:track:6XAQnzEDfm3551IPf73Lf1
"All Is Violent, All Is Bright",God Is An Astronaut,spotify:track:568nXF19QXYPZnQ6XSkuSH
Ich wÃÂÃÂ¼rd es hÃÂÃÂ¶ren,Nebelung,spotify:track:6uXfduUdE5YcsWVD5pRogS
A Dream That Cannot Be,Amon Amarth feat. Doro Pesch,spotify:track:38tkHSLEZcTEMpRbQEAjcR
Magnu,Harvestman,spotify:track:4NlllRGCBtswgXBcGmXOLZ
DÃÂÃÂ©paysement,Ciconia,spotify:track:4STcsYhtOBITmrT2GuTNpT
Only Hell Remains,The Forsaken,spotify:track:2Z1qC5vsPYHAjySccwMA1G
Glass House,Luke James,spotify:track:5QBSG4VI5um5WvNFrq6KxK
Drift,Tides Of Man,spotify:track:4Hk8vY29Wr545w6HOV5Ipv
Beyond Salvation,Deicide,spotify:track:4RJFEBoaYpVkthgkL2EnGL
More Than Me,Fleur de lis,spotify:track:0ONx8E3lt6zQaJpCBLpVhC
To Hell and Back,Bourbon Boys,spotify:track:5NLgV8ey40yTbe0KJtjBM3
Anna,I/O,spotify:track:7iKxJeqb140KI5hb7NPJGn
Fool for You (feat. Melanie Fiona),CeeLo Green,spotify:track:1gbl7aJgaR4HFjtJVUovxH
HiÃÂÃÂ©rophante,Year Of No Light,spotify:track:3BJEF32JoQRsSkUBaYdnaD
Yesterday,chief.,spotify:track:3JdcRs53aBDG20OiPBJO9g
Route One 361,Sigur RÃÂÃÂ³s,spotify:track:6sqUfWIzPbYZNQWGAaim1M
"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,spotify:track:4WGyY671Z37inSpCTBJoIm
Cold Sweat,Megadeth,spotify:track:0zfhRNYcf6QZzB6ZyAmQZs
A Moment of Clarity,in:tides,spotify:track:1f5eKiStXAis6fRZSjDHwC
Sycamore (Live),Caspian,spotify:track:3M4awSeDE1dtVyrFKplLdz
Save Me Now,Billy Idol,spotify:track:3ShZSJ9WGPEWaKrQZP5lSk
Separator,Radiohead,spotify:track:2rA36OZNb3LkvqcNro1ugK
Tentenublo,Ciconia,spotify:track:0HiDX7vdoC7WxdUMEwSTzd
Where Did The Angels Go,Papa Roach,spotify:track:4gjoYVspgWdhGx1A0KAP6K
MIA (Dead Robot Remix),Anarbor,spotify:track:3cYDJwxSxT2qSPmNHHNoSu
The Way Is Through,Minsk,spotify:track:1fu3QM4ojRteh28X9qccUn
Next Year - RAC Remix,Two Door Cinema Club,spotify:track:7GDDxCiTyiQuC1kig8AqFH
Woebegone,Leonov,spotify:track:2zWdxqPt6MRyaETeNcQyba
Kings of the Nightworld,The Black Dahlia Murder,spotify:track:4jKO9bRVCZpXy66xFeKBzP
Casiopea,Exxasens,spotify:track:4OyzorNFhylRCiukB9ZeI3
An Ember's Arc,Be'lakor,spotify:track:3mcsGaqAxV2T8phQMT8Nlw
Sink Into Sin - II,Oathbreaker,spotify:track:5FxQ3uYcsLhdug4TPRp2lf
Conjunction,Minsk,spotify:track:5Viggw4dCwYbIdWnWA37Kd
Snowdome,Year,spotify:track:0JWKtldzOxs7Db9ZhXN9Tm
Foundation,Omnium Gatherum,spotify:track:1DoAtGmscXxZjwLsJeY6Ws
Tears from Crime,Northless,spotify:track:6WBoA8J5kOQms0NYYVpOpw
Landslide,Dixie Chicks,spotify:track:65nCVhtlWYUzNvcM1MYp4l
This Is Not Enough (Epilogue),Hammock,spotify:track:7q8RtdIEreVZwG6g94DKhM
Where the Wild Things Are,Jake & Papa,spotify:track:4qGrZQaOrd3W1o9VgFD1sm
Damned If I Do Ya (Damned If I Don't),All Time Low,spotify:track:65QGWc1lWMc81pMwaPPJd7
Healing Through War,Fleshgod Apocalypse,spotify:track:2K8Ozh4mbNEhyzsmkHTLun
Baltic Sea,Year,spotify:track:4cKlrrRvi5NSTyMZG6mAgc
Hollow Bodies,blessthefall,spotify:track:2ptvMNky2NB76kLNmjBVL3
CIA,New Politics,spotify:track:1kX2LBOqOs8vwspQlLmFic
Shun The Mask,Cult Of Luna,spotify:track:4R0XdKBZ8XMAgAp280N6Kb
After the Fall,Chelsea Wolfe,spotify:track:5r10XE4pnO7dIDHifeYya0
Impaled on Stakes,Pyaemia,spotify:track:5YtijXw6d7UeFPlnGxgVvP
Make Luv 2 Me,Zo!,spotify:track:6wSS1PXZcHbjIKHwQK6g1v
Dislocated Day - Live,Porcupine Tree,spotify:track:30CDgQQ5DcnwsAgXMGADSD
They Seem to Be Dead Set,Kokomo,spotify:track:6NebxIpD4634lDUiZd456H
Still,Salt Of The Sound,spotify:track:2Jbl09LJoFIveqboaH3ZZS
Jason... the Dragon,Weedeater,spotify:track:1qq1OJcZsgCghLy1m93auc
Choke,Demon in Me,spotify:track:7limjM5x3keqRzoEfZeoYh
Dying Stars,GrimLake,spotify:track:0oYf3VLzD9fvS3ivZHTWYu
Ryukyu Islands,Akaitsuki,spotify:track:4umu2vfOgKNfEmsOtGFt04
Jack O' Lantern,Ciconia,spotify:track:1IkYZZkrCDP9V6ueA3iVF6
You Burn As Bright As Paris,Baulta,spotify:track:63c8zp03nAF1DWX1Y81jRq
Ashley,Escape the Fate,spotify:track:6tO1amT2NLvgsBzBhHOR1S
Teach Them How To Bleed,MotÃÂÃÂ¶rhead,spotify:track:7dlacZhVi5ZlxyiA4EnOrf
Someone Else - Rejuiced,Emotional Oranges,spotify:track:78ckCJUDPnrdNq6UIjDKs8
Arecibo (long Distance Calling),Long Distance Calling,spotify:track:4qgwxrBaDAIi0ubUqn4Bdp
Halo On Fire,Metallica,spotify:track:07qadFdaZ3FeIvgYHJFVaP
Worthless Animal,Deafheaven,spotify:track:2ASMRdulqfuFhYAIw1dOUM
Standing in Silence Pt. 4 (Live),Rhian Sheehan,spotify:track:1FCQj68EY3D6Fne465STIH
Vale,Fourteen Nights At Sea,spotify:track:1AaOyM7PHFOjYxwUgQjaYf
Intro,Cypecore,spotify:track:7dparhSBofen5CBiLKT45l
A Dawn to Fear,Cult Of Luna,spotify:track:5SNn7MZ9ErfgRsl93Syv0l
This Ocean,Evergrey,spotify:track:5moRgYDCtu1mUBIH3paN2i
Marbles,tusken.,spotify:track:5Gc0CM7a83XeqbrW5O5a6S
Sweet Talk,Saint Motel,spotify:track:6kcHg7XL6SKyPNd78daRBL
You And Not Me,Devour the Day,spotify:track:2Y56QBypcXCjSiuaPgsmHk
Only in the West,Yeek,spotify:track:6cLxofxCjrFpQYtifjK5Vf
History,One Direction,spotify:track:1Fp6l6zY6qrBg7NuvYgp8n
Heroin Waltz,Harakiri for the Sky,spotify:track:7mhVPBPOaj02oZvb1Qx5R6
House of the Rising Sun,Five Finger Death Punch,spotify:track:3cZr1Z832aXANu6a9fifkx
Librium,Year Of No Light,spotify:track:2gWCmLMzy6jyLk083ltaVs
Summer,Benjamin Francis Leftwich,spotify:track:1ASdomAjlnRUr3DYTZW4fo
Refining Fire,Omnium Gatherum,spotify:track:5Xqj12buCRWHXEqr72ZiU8
Gleam,An Autumn for Crippled Children,spotify:track:0qPkNn0sVketvQIqZ1fivl
ManUNkind,Metallica,spotify:track:01eOhXWLm8SiBqIPeZygo7
Amen & Attack,Powerwolf,spotify:track:6tZjLhNJt9vGjs09rxzijH
Scottie Pippen,Bren Joy,spotify:track:59jML0wwn5tPgjVJEf4p08
Our Song,Vinyl Theatre,spotify:track:5BJTId4cWNPRlUp5tQQ3lq
74%,Mesarthim,spotify:track:11SnwChVvjyDb7flWC09Ac
"Glowing Embers, Dying Fire",Ashbringer,spotify:track:2XP6eQXgfods84u197aRcy
Science Will Save Us,Exxasens,spotify:track:4PM7JY1wseqqzWjClATJ4L
The Halcyon Purge,Mechina,spotify:track:7xDc8EWILGy0HNl9Jk2lIe
It Will Never Be Enough,Vesperteen,spotify:track:0wvKYwTrl2DNPCTMsDizgJ
Burning Up,Donnell Pitman,spotify:track:2vL5tX6lRf9G5NnX5izDsW
Machines,Crown The Empire,spotify:track:1EQcTEDuJ0tJ0Zi4OKQx9c
Rancid Gluttonous Morbid Obesity,Cenotaph,spotify:track:1uqTgkgdbf9Lf0f2b0lmcc
"Now Against The Staircase, Part 1",Last Lungs,spotify:track:6QJd4CtpmVBXMgPXZ4X7S5
Passacaglia (fugler med ord i nebbet),Spurv,spotify:track:3aAsPrbLsQDqACkdP31EX1
Everything Everywhere,GrimLake,spotify:track:4Xutdo2AL8pYOvKdTCTEzf
Oro,Cult Of Luna,spotify:track:0g0ehoAVTcuksel7k4aIdf
Square Hammer,Ghost,spotify:track:5TNhjanmvwvmjCz2WYwSAv
The Vampire from Nazareth,Septicflesh,spotify:track:1zkfSrsq0xtPxJtODOF55n
Damn Sista (feat. Eric Roberson & Darien & Jon Bibbs & Wildmann),Jarrard Anthony,spotify:track:3XA23P5t2q6TLMCwHn7caE
Take It All,Pop Evil,spotify:track:7bE2oENQfcDMKDvNsuZhEJ
Sigil of the Empty Throne,Overoth,spotify:track:2RvhbvvmnHPdLksYvT1EW2
It's Been a Pleasure,Forevermore,spotify:track:3IThmr4R0JpGIG5xUolJC1
I Ejaculate Fire,Metalocalypse: Dethklok,spotify:track:5pqveLrHgPvUZ1SGmw7O1E
Contra La Pared - Rynx Remix,Sean Paul,spotify:track:2zsQ90bTE11M83WIbIZM9z
Lines,Long Distance Calling,spotify:track:1z6MioTKg2mfk7WVlYO7Fh
Concealment,Autism,spotify:track:1hgw310eV4VnSScZp3y8Lm
LejonhjÃÂÃÂ¤rta,Raubtier,spotify:track:1zHu6jb9CqoyVvfGx4vC18
Proprioception,Mechina,spotify:track:1oYN2qqkQdfHUwvrs1A5qi
Remember We Die,Gemini Syndrome,spotify:track:2iQoaliksvoEBhldqjYPgL
Fool,Cavetown,spotify:track:6iGWH4PRPDwtN9NydaHK8b
The American Nightmare,Ice Nine Kills,spotify:track:04K2bMi2vyOBwxr5EjDq5O
Holding On,Jill Scott,spotify:track:06gm91obtVJaBan1XhwMPP
"A Matter of the Hand, Not the Heart",A Poor Man's Memory,spotify:track:30PjCu33AhtMV3bYk3AS8T
Heirloom,A Sense of Purpose,spotify:track:30a1OAy25aiX9vdYxy42om
Nightwave,Enshine,spotify:track:6qH9yOdegdbqLY6hBdPHu2
"For as Long as You Shall Walk the Earth, Your Blood Will Reek of Failure",Northless,spotify:track:72FPIpD7ZxW7AooEcLXMcr
Emersion,hubris.,spotify:track:7DVyztdEu6gMVWTBzXYn66
The Serpent,Pray For Locust,spotify:track:32DlfJ46hCvNLkhpujFolH
Gutter,Lunatic Soul,spotify:track:4PefPLptmWVUc6lxpPAZOo
Nur Die Sonne War Zeuge,Violet Cold,spotify:track:3xYXnKqrrmUBHuPV3eFY0g
Our,The Acacia Strain,spotify:track:0P12bZWogWFl2v6XyRmpij
XM3216,Lost in Kiev,spotify:track:5mNBy1W8L31RURl12tKkm7
Sometimes You've Got to Take the Hardest Line,MaÃÂÃÂ¯ak,spotify:track:4eltTq3tbnydserSc1QULk
Loveeeeeee Song,Rihanna,spotify:track:3DZQ6mzUkAdHqZWzqxBKIK
Forbidden Friendship,John Powell,spotify:track:0S7XIu0dn63ayGxjefd5It
The Tundra,Pelican,spotify:track:6bWpLkLK0DzNcsSBYK7cdj
"Hello! Welcome, so far..., Pt. 1",Killbody Tuning,spotify:track:0qBiNJCZr191U1nOKhCE1J
Gale Of Winter,Wolfheart,spotify:track:7ng0zPLGfqHFv4ly2gkXot
40:1,Sabaton,spotify:track:5lPYl2vC95uq8yo0vWPvCZ
Redemption,Sorrow Plagues,spotify:track:3iStamn4ycVE8sqGENNduT
Arrival,He Heard Footsteps,spotify:track:1PpwRyY8tAHryfjzleBpmP
Our Lucid Dreams,Red Apollo,spotify:track:5jaXamqYiF5mri2d6Q1Z19
Cirice,Ghost,spotify:track:4pLyx7CeNx3MgaSddwvn48
Starscape,Mechina,spotify:track:11AsK5G13tdepiaP94oRim
Trails of the Earth,Sojourner,spotify:track:1nTcd6olfTMqf3DlYHF46x
Tribute (Right On),The Pasadenas,spotify:track:4baAkyIjpj49MImHjJljx2
Granadilla,Mujo,spotify:track:5MIi3HfMBwCYIXMfvg8FVa
Presence,Long Distance Calling,spotify:track:3o9grRl8rT2Yr8jX75mvWV
They,threestepstotheocean,spotify:track:0tSZfWR2eKJVdfVUAEsnk6
Route One 294,Sigur RÃÂÃÂ³s,spotify:track:1NqHBZBaLo5FG1KVJlcA2V
Dance Before You Die,Tangled Thoughts of Leaving,spotify:track:1oHZCTmM6NoEG96AJTnBTi
...Farewell,Killbody Tuning,spotify:track:4aDkIFkOxFBt6xz5xcx4bk
My Next Thirty Years,Tim McGraw,spotify:track:27LeNge4ARBeaZyecSSbdw
You Have Been In The Shadows For So Long,An Autumn for Crippled Children,spotify:track:2PabvLilLsaT2xEpErJsTo
Lose Yourself,Saliva,spotify:track:1eJRbQdRijmsoyVHlbyeXm
Acts,Callisto,spotify:track:1PSJiOEUa4lqzVxBGTL2mx
Engulfed in Apathy,Sorrow Plagues,spotify:track:4tA659FCfTtuqFDQrv2k5P
The Advent,The Black Dahlia Murder,spotify:track:3pelo5NqJ5McVigVPEozae
Suede Gully,Puma,spotify:track:4I9KMyos5GGAuop5XTXLIj
From Our Glorious Days,Helevorn,spotify:track:60Aw3xC3trpfSXMjguxMxx
The River,Wage War,spotify:track:2iLl6cs7VkHya8zEiEMEMD
Route One 335,Sigur RÃÂÃÂ³s,spotify:track:6gFHS09XKJarmNwmbst8aH
Killing Our Memories,Fable,spotify:track:30W3Rwuyo0XuIZmCrIXcMP
Year Zero,Ghost,spotify:track:4pOjVfcA05gStr8HBkfsqB
Growing Pains,COIN,spotify:track:6B3VHoemogRyAp6VokPNKF
Blinded By Fear,Fleshgod Apocalypse,spotify:track:2xLhxK7BE8aoGhyMmCBMmI
"Take us to the fantasy, Derrick",Baulta,spotify:track:75IR04PUZ6QEXd0oDXdyyS
Glooms of Cyan,Fractal Gates,spotify:track:1HbARdQH1Vs7J905WROWR2
In Over My Head,SHEE,spotify:track:6uDyO0hBb9XOl6VHvgBcUp
No Less,SG Lewis,spotify:track:6NOT4kP2GDqXRXanlG7WuQ
Wilderness,Lascar,spotify:track:3mfV1C0PjACA4LaefXNEk6
Hail to the King,Avenged Sevenfold,spotify:track:5anCkDvJ17aznvK5TED5uo
Climax,Usher,spotify:track:14dkdsZPn9MJmMEl0PETbu
Among Shards of Dreams I Walk,Fjord,spotify:track:4mRT2gOuRgqOe2hFbzMuz8
The One,Cult Of Luna,spotify:track:3VdDQztxdy2mgI84LBqunf
Feel the Misery,My Dying Bride,spotify:track:4Iwl76Tygtg9i9cz4BVzlO
In Your Head,Christian Kuria,spotify:track:1KmgH7euL6Bfs5GmxTX7lO
Grown Woman,Xavier OmÃÂÃÂ¤r,spotify:track:6Db0eOerK7tHyqCSk5pzgU
Weightless Light,Woodhawk,spotify:track:1G2noZUD2mbGXZ3ZfXbZJj
DRUGS,DREAMERS,spotify:track:3a3X8tGK0xQNMhGWLrTO28
Foul Messianic Grace,The Forsaken,spotify:track:6fRSxOdwBlkvHjGO4AmEEN
Dry Mouth,Akela,spotify:track:6r9T80NatBZt8DTA2Yq5JQ
Top Down,Leikeli47,spotify:track:0PiSzbiHDBqNnNGjoQ8FX1
I Hope You Know I Mean It,Lil Xtra,spotify:track:5ATUXl5MiTbVii4a5ongzl
Calm Wisdom,Frames,spotify:track:0spQFBKzKJ157IFcXvYBfs
Dream House,Deafheaven,spotify:track:6saVnhFqQ2270dJBveTCha
Far,Captains of Sea and War,spotify:track:7txU4iX5svzO79IfYcZdK6
Sharpen Your Axes,Mouth Of The Architect,spotify:track:35f3kaNe0idjbWL4cntkPJ
why are you here,Machine Gun Kelly,spotify:track:63h44N1oLElnzut7RxZt6Z
Breathe,Chine,spotify:track:20fxpf1b4CJWMHsNvONTeC
Rock You Like a Hurricane,Scorpions,spotify:track:46QazXxQS0B31CnbRCy8CV
Swoon,Fingerprince,spotify:track:4zbehsHY35OiOacyjSQqXq
The Poet And The Painter Of Souls,In Mourning,spotify:track:5uf6G0NmhM3WGL8yhA2uWz
Italian Football Legend,Killbody Tuning,spotify:track:5AS88dDimxABygElax5bk3
Melting Sun II: Cherry Quartz,LantlÃÂÃÂ´s,spotify:track:0mjn4QA7wdaUiJzT9vdRlq
Like My Dog,Billy Currington,spotify:track:00NO61GLrdvY9ykVbMCqmu
The Bald Cadaver,Cerebral Bore,spotify:track:6IYIM4IWgFuiyPXrTgXQNZ
Alex's Party,Bear Success,spotify:track:7scckyQckOq8fXzrsOgxMf
Transverse,Caves of Steel,spotify:track:4cXEHSFk25FfUEY1uxlvSW
(Tremors),Tangled Thoughts of Leaving,spotify:track:2VEb301piBD0eMpmvb0dfD
Lay Your Head to Rest,Cult Of Luna,spotify:track:3Mbx5trvbxjc7sYXCXWfAG
SubLuce,Progenie Terrestre Pura,spotify:track:5C5RZT6T2GlK7y1or6g2Zw
You Need to Restart,Captains of Sea and War,spotify:track:3panKX9mKNPpt4leOt995n
Love and War,Tamar Braxton,spotify:track:6kSgWCGGSbh3lNN62LzmY1
Grandis Spiritus Diavolos,Rotting Christ,spotify:track:2w8JhlJNAmrIFw3rGsLb8r
The Rains of Castamere,Ramin Djawadi,spotify:track:22QlahCajS3dAN9y8v7ssX
In Waiting,The Silencer,spotify:track:0CHa9bxsAtPF0HSxOyg6mo
Kamphund,Raubtier,spotify:track:7cFtP1comA5cqDCeGCepdY
My Grind,DeStorm Power,spotify:track:4Mrv1e1DjPll3PvmLaxKoL
The Wreck of S.S. Needle,Cult Of Luna,spotify:track:1qkBgYtk5r2OHvdToRUNB8
Message To A King,Bury Tomorrow,spotify:track:5X58f8mYSK85bAEc6rPZZd
Destruction Makes the World Burn Brighter,Chelsea Wolfe,spotify:track:3VBEeORseWTAEAeRGSfpqV
Good Love,Anita Baker,spotify:track:2WOwuJKZhtYsAsv6KWghV6
By the Light of a Black Sun,Pillorian,spotify:track:3gIdcWWdwAd4g9oeesKBxr
Universe,Grievers,spotify:track:0pgU0TiVmPNPmpizCwXthH
Empyrean,Mechina,spotify:track:3HeUZubBIAXnmAYJNOkQue
Do What You Do,Jermaine Jackson,spotify:track:6gmLSRnCGWaPeO64miR2Rr
Aves,hubris.,spotify:track:52zoBd1LMKKVb9TcFt30Os
So Gone [What My Mind Says] - feat. Paul Wall,Jill Scott,spotify:track:4nKyVhU0VT8pmbnaKQzNOb
Bridge of Leaves,Wolves In The Throne Room,spotify:track:4rHycpraVDIk7GyunM5yD5
The Sweep,Cult Of Luna,spotify:track:0Y0SancsQ35kztkj5KqCHo
Talk to Jan,Danny Elfman,spotify:track:1aceNsy1QWArnA8YiZbAun
Raven Nor the Spirit,Jex Thoth,spotify:track:4P3h3APpKXn247rFCpng5W
Radiatus Generis,Cytotoxin,spotify:track:0ymes871MrfmYBpcms6sFi
Momentum,Long Distance Calling,spotify:track:3FF9F6zz9HFdW6wL8O7i8M
make believe,lovelytheband,spotify:track:1NrhZWxjZef6PryMR9RLVP
I: The Weapon,Cult Of Luna,spotify:track:1xPBpt6DhbmOU5vbdyF00e
The Ardor of Scorn,Pillorian,spotify:track:2iFOEulq9MNMN2OJv7HjXU
Sunflower Seeds,Bryce Vine,spotify:track:4MJfCOcc2PpWOrUqOpvy1S
What Is There to Say?,Dweeb,spotify:track:0xrnBMCFJqdxJMyLIhWWue
For the Weary,Fleur de lis,spotify:track:4pB1loN0LSzKVBF00GVp1v
Royal Asiatic Society,Tigers on Trains,spotify:track:5hzD2sw9RHjNUE6yj4ClKQ
Autumn Fire,Swallow The Sun,spotify:track:3Hf7nbLalPgUy41DBC3yd8
Looped,Kiasmos,spotify:track:4zSbFrERDuBdZ1Bio9uee4
Probing the Descent of Man,The Moth Gatherer,spotify:track:422ctkcYyovaxiKaN0wyP3
Releasing (feat. Choklate),DJ Kemit,spotify:track:4mdm766vUbOZ8vsa5slrwy
Noen ÃÂÃÂ Hate,Vreid,spotify:track:2XconGnvZ4ZxpF2hVFd1uM
Lucid Dream,Owl City,spotify:track:1UpjyV98bf6k4JZNTLTzw8
Lay Your Head to Rest,Cult Of Luna,spotify:track:3uhv88abpOH2M5xrRK0gy7
Summer Storm,Nest,spotify:track:1qInC5QRTO7Msnq92cRaBc
Gotta Go Away,D-A-L,spotify:track:1xhXWvcQH5MrKw53MbS6sz
Simple Death,Chelsea Wolfe,spotify:track:3rwcCTjTIg8buMSAI6HPwS
Prelude to Provenance,Moons Eat Stars,spotify:track:0vZiQkbcqw4EXo39wFLdZd
Wasps,And So I Watch You from Afar,spotify:track:3IOB1c4kMgp1ta6jGugFwz
The Marcher,Degree of Arc,spotify:track:6wGVxKRqly1rpYA0dWRZVw
Error 36 48.58 Connection Lost,Mechina,spotify:track:5mM3vucfLWEfFQfaAE5dW0
Epilogue,Cmn Ineed Yr Hlp,spotify:track:2JhoK2TtJxrtI1KH5y1FCd
This Small Space You Occupied Is So Empty Now,An Autumn for Crippled Children,spotify:track:0sJKsRArtrxsJxyIdAatIp
4.15 Am,Moonlit Sailor,spotify:track:6lB6Pmv3rEnsjqvSn0ZK7B
Aura,Heretoir,spotify:track:58pWuicbdqDdQI5gj9sb5I
The First Snow,Before The Dawn,spotify:track:7uqHA9XFEEKxP6APxUNQ5F
Truck Yeah,Tim McGraw,spotify:track:3vsKVgsF2Ax03wXt3J5EqU
"Winter's Gate, Pt. 4",Insomnium,spotify:track:2H8r0ewysy5mvze45jbQEj
Eternity,Obscure Sphinx,spotify:track:32ln50q2gfrR6XBfZ29T9y
Sleepless 96,Anathema,spotify:track:3ZioPUmcxUN0YxBxGjEb2k
The Stay Golden,And So I Watch You from Afar,spotify:track:5LDYpSrQlj13lherdsNw6L
Earthquake,Imploding Stars,spotify:track:0HjDm3HulHofmaX993X5vt
Nel DÃÂÃÂ¬ Dei Morti,MALNÃÂÃÂTT,spotify:track:6M287PBkxSV7GjbTtsnb8L
Say It.,Ebz the Artist,spotify:track:7rTEAyFTWjqFqRFkKQJ8wT
Permanent Changes in Consciousness,Wolves In The Throne Room,spotify:track:1G5TH4XNjghT6K9qiBiMyA
"Recoil, Ignite",MONO,spotify:track:0ok3RLWUqZeQzkt3BYHXRr
SchÃÂÃÂ¶ne Dummheit,Violet Cold,spotify:track:6wwMpFeijGYTsUQFGmVTDu
Broken Wings - Rerecorded version,D-A-L,spotify:track:4HNhXQzcQAl7kqAvW8wXt7
Twisted Silhouette,Progenie Terrestre Pura,spotify:track:7sbV3xwjdCAsCuxfJYJJUy
The Devil's Master,Kadavar,spotify:track:3YO4Ggz8h4MaVdyShWnxni
Anxiety: Despair,Escaping Aghartha,spotify:track:4PgA4F3mDDUPD3BClUXIk7
Oxymora,Anomalie,spotify:track:287oete3Lm58VCoSqxGw3x
Half Light,Doom:VS,spotify:track:0FZol8KCeyPpOZ8Lpkl2Ud
In Due Time,Killswitch Engage,spotify:track:1HlOGL1p6wlpOZatJ2NwFk
Suit And Jacket,Judah & the Lion,spotify:track:2ZYBwkmtYhgUj1A7teYAZ7
Cyclone,MONO,spotify:track:5XRyJj97BXXH96KahRAN0k
Heroes,Countless Skies,spotify:track:7fk4LgTkzUMoSGFzBZzVMe
Sillage,We Were Heading North,spotify:track:4fzIKd228rlCnyGSIRIzWJ
Fade Out,Sky Architects,spotify:track:1B3PrhbJv96HVsDwp9V4mK
The Beast,Hopelezz,spotify:track:0eNuBNwONQXQRt3Cbp8umL
"Blue Eyes, Starving for Light",Sleevenotes,spotify:track:3sZKn2DLCHft6tKtUjaB7C
