"Crazy Love (From ""Jason's Lyric"")",Brian McKnight
I Fell In Love,Rockell
Soul Inspiration,Anita Baker
All True Man,Alexander O'Neal
Please Don't Go,Boyz II Men
Chorus,Erasure
Hold On To Me,John Michael Montgomery
Exclusivity,Damian Dame
Sweet Honesty,M:G
Made In England,Elton John
Show Me Love,Robin S.
Money Ain't A Thang,JD Featuring Jay-Z
Alright,Janet Jackson
If I Lost You,Travis Tritt
The Ghetto,Too $hort
Pump It (Nice An' Hard),Icy Blu
When Love Cries,Donna Summer
Same Ol' Shit,MC Ren
"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men
Save Me,Lisa Fischer
This Is Your Night,Amber
Spending My Time,Roxette
Lift Me Up,Yes
Uncle Tom's Cabin,Warrant
Born 2 B.R.E.E.D.,Monie Love
Please Forgive Me,Bryan Adams
"No Guns, No Murder",Rayvon
Shadowboxin',Genius/GZA Featuring Method Man
Jus Lyke Compton,DJ Quik
Set The Night To Music,Roberta Flack With Maxi Priest
Smile,Scarface Featuring 2Pac & Johnny P
Ninety Nine [Flash The Message],John Forte
I Found Love,The Party
Out Of My Bones,Randy Travis
The Bonnie And Clyde Theme,Yo-Yo
Shake A Lil' Somethin'...,The 2 Live Crew
Carnival,Natalie Merchant
Poison,Bell Biv DeVoe
As I Lay Me Down,Sophie B. Hawkins
Why I Love You So Much/Ain't Nobody,Monica
Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees
Touch It,Monifah
Give It Up,ZZ Top
Going Home,Kenny G
Scenario,A Tribe Called Quest
Someone To Hold,Trey Lorenz
I'll Be By Your Side,Stevie B
Let's Talk About Sex,Salt-N-Pepa
I Don't Have The Heart,James Ingram
"Spirit Of A Boy, Wisdom Of A Man",Randy Travis
If You Go Away,NKOTB
Who Dat,JT Money Featuring Sole
Purple Medley,Prince
Never Ever,All Saints
"A Girl Like You (From ""Empire Records"")",Edwyn Collins
Get Money,Junior M.A.F.I.A. Featuring The Notorious B.I.G.
You Suck,The Murmurs
...Baby One More Time,Britney Spears
Teddy Bear,G-Wiz
Sprinkle Me,E-40 (Featuring Suga T)
Tha Crossroads,Bone Thugs-N-Harmony
Devil's Haircut,Beck
Back To The World,Tevin Campbell
Push The Feeling On,Nightcrawlers
This Is The Way We Roll,M.C. Hammer
Runaway Love,En Vogue Featuring FMOB
Hit By Love,CeCe Peniston
Smack My Bitch Up,The Prodigy
Sunshine,Coko
Diary Of A Madman,Gravediggaz
Can't Cry Anymore,Sheryl Crow
How Do I Live,LeAnn Rimes
"What's The Frequency, Kenneth?",R.E.M.
We Will Rock You,Warrant
Send Me An Angel,Scorpions
Only Love (The Ballad Of Sleeping Beauty),Sophie B. Hawkins
Heartspark Dollarsign,Everclear
Too Late To Say Goodbye,Richard Marx
One More Try,Kristine W
When I Die,No Mercy
Every Little Thing I Do,Soul For Real
I'm Not A Player,Big Punisher
Jealousy,Kim Sanders
Angel,Jon Secada
Paying The Price Of Love,Bee Gees
(If You're Not In It For Love) I'm Outta Here!/The Woman In Me,Shania Twain
"Space Jam (From ""Space Jam"")",Quad City DJ's
What U See Is What U Get,Xzibit
Do Your Thing,7 Mile
The Power Of Good-Bye,Madonna
Keep It Comin',Keith Sweat
Believe,Elton John
Ooh Aah... Just A Little Bit,Gina G
That's The Way Love Goes,Young M.C.
I Didn't Want To Need You,Heart
Jump On It,Sir Mix-A-Lot
Butt Naked,Charm
"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice
Throw Your Hands Up,L.V.
The Rhythm Of The Night,Corona
"Nights Like This (From ""The Five Heartbeats"")",After 7
Down For Yours,Nastyboy Klick Featuring Roger Troutman
Highwire,The Rolling Stones
Can't Stop Falling Into Love,Cheap Trick
Lost Soul,Bruce Hornsby & The Range With Shawn Colvin
Laid,James
Mass Appeal,Gang Starr
Don't Take It Personal (Just One Of Dem Days),Monica
Friends,John Michael Montgomery
"(Meet) The Flintstones (From ""The Flintstones"")",The B.C. 52's
She's All I Ever Had,Ricky Martin
It's Gonna Be A Lovely Day,The S.O.U.L. S.Y.S.T.E.M.
For Your Mind,Robbie Nevil
Sugar Honey Ice Tea,Goodfellaz
My Body,LSG
I Love You Period,Dan Baird
Freak Like Me,Adina Howard
Where Does My Heart Beat Now,Celine Dion
Reality,Elusion
My First Night With You,Mya
This Beat Is Hot,B.G. The Prince Of Rap
If I Can't Have You,L.F.O. (Lyte Funky Ones) (Featuring Kayo)
Can't Get You Off My Mind,Lenny Kravitz
Love Desire,Sandee
Love. . .Thy Will Be Done,Martika
Molly (Sixteen Candles),Sponge
Left & Right,D'Angelo Featuring Method Man And Redman
"Scarred (From ""Eddie"")",Luke
Two To Make It Right,Seduction
Am I Wrong,Love Spit Love
Shake It (Like A White Girl),Jesse Jaymes
Because Of You,98 Degrees
Love Is On The Way,Saigon Kick
Get Over It,Eagles
It's Up To You,The Tuesdays
Cover You In Kisses,John Michael Montgomery
Come On Over,Shania Twain
Can I Stay With You,Karyn White
Tears In Heaven,Eric Clapton
A Promise I Make,Dakota Moon
Ha,Juvenile
Nika,Vicious
Love's Taken Over,Chante Moore
Come Undone,Duran Duran
The Deeper The Love,Whitesnake
Shoop Shoop (Never Stop Givin' You Love),Michael Cooper
Both Sides Of The Story,Phil Collins
Jealousy,Natalie Merchant
Love Me Just For Me,Special Generation
Ghetto Supastar (That Is What You Are),Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya
Stars,Simply Red
Stone Cold Gentleman,Ralph Tresvant
"Almost Unreal (From ""Super Mario Bros."")",Roxette
Yesterdays,Guns N' Roses
Slow Love,Doc Box & B. Fresh
Reminisce,Mary J. Blige
Your Woman,White Town
It Ain't My Fault 1 & 2,Silkk The Shocker Featuring Mystikal
Scent Of Attraction,Patra Duet With Aaron Hall
The Most Beautifullest Thing In This World,Keith Murray
Time After Time,Inoj
Set Me Free,Clubland Featuring Zemya Hamilton
The Right Kinda Lover,Patti LaBelle
Candy Everybody Wants,"10,000 Maniacs"
Too Blind To See It,Kym Sims
Before I Let You Go,BLACKstreet
Do You See,Warren G
Just Because I Love You,Lina Santiago
32 Flavors,Alana Davis
If I Had The Chance,Cynthia
"Beware Of My Crew (From ""A Thin Line Between Love And Hate"")",L.B.C. Crew Feat. Tray D & South Sentrell
Let's Get The Mood Right,Johnny Gill
I Need To Know,Marc Anthony
Automatic Lover (Call For Love),Real McCoy
5 O'Clock,Nonchalant
Stay,Eternal
Stay,Shakespear's Sister
Come To My Window,Melissa Etheridge
Make It Like It Was,Regina Belle
Bust A Move,Young M.C.
Crazy,Daisy Dee
All The Way,Calloway
Can I Touch You...There?,Michael Bolton
When I Dream Of You,Tommy Page
Tears,The Isley Brothers
Someone To Love,Jon B. Featuring Babyface
Where My Girls At?,702
Sunny Came Home,Shawn Colvin
Lesson In Leavin',Jo Dee Messina
The Power,Snap!
White Men Can't Jump,Riff
Don't Go,Le Click Featuring Kayo
All Star,Smash Mouth
I'll Be There,"Joyce ""Fenderella"" Irby"
Together Forever,Lisette Melendez
How Can I Ease The Pain,Lisa Fischer
Body Bumpin' Yippie-Yi-Yo,Public Announcement
Dear Mama/Old School,2Pac
"So Many Ways (From ""High School High"")",The Braxtons
Sittin' On Top Of The World,Da Brat
All For You,Sister Hazel
Zunga Zeng,K7
Just The Two Of Us,Will Smith
"I Can Go Deep (From ""A Low Down Dirty Shame"")",Silk
"Money Can't Buy You Love (From ""Mo' Money"")",Ralph Tresvant
"Can We (From ""Booty Call"")",SWV
Dreams,The Cranberries
Gotta Be...Movin' On Up,PRINCE BE & Ky-Mani
Method Man,Wu-Tang Clan
Here We Go,Funkmaster Flex Presents Khadejia Featuring Product
"Hoop In Yo Face (From ""Sunset Park"")",69 Boyz Featuring Quad City DJ's
Love Don't Love You,En Vogue
Live For Loving You,Gloria Estefan
Cotton Eye Joe,Rednex
Fastlove,George Michael
Barely Breathing,Duncan Sheik
If You Go,Jon Secada
I Belong To You (Every Time I See Your Face),Rome
Oh Father,Madonna
I Wanna Get With U,Guy
You're The One,SWV
Jackie's Strength,Tori Amos
Galileo,Indigo Girls
It's The Things You Do,Five
Boom! I Got Your Boyfriend,MC Luscious
T.L.C.,Linear
Maria,Ricky Martin
Tell Me It's Real,K-Ci & JoJo
Happy With You,Samantha Cole
Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls
Brokenhearted,Brandy
Whatuon,LaTanya Featuring Twista
I'll Stand By You,Pretenders
Unsent,Alanis Morissette
Unchained Melody,The Righteous Brothers
Horse & Carriage,Cam'Ron Featuring Mase
Never Keeping Secrets,Babyface
I'm Still Waiting,Jodeci
I Should Cheat On You,J'Son
The Way You Do The Things You Do,UB40
I Had No Right,P.M. Dawn
Say You'll Stay,KAI
Use It Up And Wear It Out,Pat & Mick
Someone You Used To Know,Collin Raye
Leave Virginia Alone,Rod Stewart
All By Myself,Celine Dion
Slow Motion,Color Me Badd
A Bad Goodbye,Clint Black With Wynonna
Right And Hype,Abstrac'
Strawberries,Smooth
I Like It,Jomanda
The Day That She Left Tulsa (In A Chevy),Wade Hayes
Just A Girl,No Doubt
Glaciers Of Ice/Criminology,Chef Raekwon
Fly (The Angel Song),The Wilkinsons
Lonely And Gone,Montgomery Gentry
Imagination,Xymox
Caribbean Blue,Enya
Get On Your Feet,Gloria Estefan
But It's Alright,Huey Lewis & The News
Sleeping With You,Firehouse
Love Is The Ritual,Styx
"Dancehall Queen (From ""Dancehall Queen"")",Beenie Man Featuring Chevelle Franklyn
Stay The Night,IMx
Jessie,Joshua Kadison
I'll Be There For You/You're All I Need To Get By,Method Man Featuring Mary J. Blige
Maybe Love Will Change Your Mind,Stevie Nicks
Anything,3T
"Big Bad Mamma (From ""Def Jam's How To Be A Player"")",Foxy Brown Featuring Dru Hill
Avenues,Refugee Camp All Stars Featuring Pras (With Ky-mani)
Night In My Veins,Pretenders
Maybe Not Tonight,Sammy Kershaw & Lorrie Morgan
Nick Of Time,Bonnie Raitt
"Visions Of A Sunset (From ""Mr. Holland's Opus"")",Shawn Stockman
Sweet Thing,Mick Jagger
Get Involved,Raphael Saadiq & Q-Tip
Don't Be Afraid,Aaron Hall
Roll To Me,Del Amitri
Rosa Parks,OutKast
True Love,Elton John & Kiki Dee
"Anything (From ""Above The Rim"")",SWV
Jigga My N****,JAY-Z
"My Sharona (From ""Reality Bites"")",The Knack
Me And Those Dreamin' Eyes Of Mine,D'Angelo
Energy,Devone
Free As A Bird,The Beatles
Alright,Jamiroquai
Vision Of Love,Mariah Carey
The Street Mix,Mag 7
Pure,Lightning Seeds
All She Wrote,Firehouse
These Are The Times,Dru Hill
Here Come The Lords,Lords Of The Underground
Rain,Madonna
Opposites Attract,Paula Abdul (Duet With The Wild Pair)
Wannabe,Spice Girls
Not Enough,Van Halen
We Must Be In Love,Pure Soul
Thieves In The Temple,Prince
Joyride,Roxette
Kiss From A Rose,Seal
Owwww!,Chunky A
Player's Anthem,Junior M.A.F.I.A.
Never Stop,The Brand New Heavies Featuring N'Dea Davenport
My Heart Belongs To You,Russ Irwin
Everything About You,Ugly Kid Joe
So Hard,Pet Shop Boys
Cryin',Aerosmith
Dance Naked,John Mellencamp
What Mattered Most,Ty Herndon
Don't Take The Girl,Tim McGraw
Weekend Thang,Alfonzo Hunter
Love Me For Life,Stevie B
Do You Sleep?,Lisa Loeb & Nine Stories
All Through The Night,Tone-Loc
Life Is A Highway,Tom Cochrane
Believe,Lenny Kravitz
Hold On,Jamie Walters
Ain't 2 Proud 2 Beg,TLC
"December 1963 (Oh, What A Night)",The 4 Seasons
Follow My Heartbeat,A'me Lorain
Craziest,Naughty By Nature
Make Em' Say Uhh!,"Master P Feat. Fiend, Silkk The Shocker, Mia X & Mystikal"
I Will Go With You (Con Te Partiro),Donna Summer
If You Had My Love,Jennifer Lopez
Willing To Forgive,Aretha Franklin
Have You Ever Really Loved A Woman?,Bryan Adams
(I Could Only) Whisper Your Name,"Harry Connick, Jr."
The Most Beautiful Girl In The World,Prince
Party Ain't A Party,"Queen Pen Featuring Teddy Riley, Nutta Butta, Markell & Jesse Wes"
Spark,Tori Amos
Don't You Wanna Be Mine,Denise Lopez
"I Like (From ""The Nutty Professor"")",Montell Jordan Featuring Slick Rick
Alright,Kris Kross Featuring Supercat
Ordinary World,Duran Duran
I'm Overjoyed,Nona Gaye
Sensitivity,Ralph Tresvant
November Rain,Guns N' Roses
Comforter,Shai
I Do (Cherish You),98 Degrees
Right On The Money,Alan Jackson
How Do You Talk To An Angel,The Heights
Barrel Of A Gun,Depeche Mode
Ridin' Low,L.A.D.
No Matter What,George LaMond (Duet With Brenda K. Starr)
Comin' On Strong,Sudden Change
Hide And Seek,Pajama Party
Touch Me (All Night Long),Cathy Dennis
Coming Out Of The Dark,Gloria Estefan
Froggy Style,Nuttin' Nyce
Lucky Love,Ace Of Base
Hey Donna,Rhythm Syndicate
Without You/Never Forget You,Mariah Carey
(Lay Your Head On My) Pillow,Tony Toni Tone
Melt In Your Mouth,Candyman
"C U When U Get There (From ""Nothing To Lose"")",Coolio Featuring 40 Thevz
Tha Hop,Kinsu
The First Time,Surface
Fade Into You,Mazzy Star
Punks Jump Up To Get Beat Down,Brand Nubian
Wild World,Mr. Big
Save Some Love,Keedy
Innocent Child,Colourhaus
Still Not A Player,Big Punisher Featuring Joe
The Angel Song,Great White
Black Ice (Sky High),Goodie Mob Featuring Outkast
Flood,Jars Of Clay
Voice Of Freedom,Freedom Williams
Tap The Bottle,Young Black Teenagers
Because The Night,"10,000 Maniacs"
"Step By Step (From ""The Preacher's Wife"")",Whitney Houston
Rhythm Of Love,DJ Company
New York Minute,Don Henley
Dancin',Guy
This One's For The Children,New Kids On The Block
57 Channels (And Nothin' On),Bruce Springsteen
Girls & Boys,Blur
Just A Little Bit Longer,Maxi Priest
Love Sneakin' Up On You,Bonnie Raitt
What You Give,Tesla
Unbelievable,Diamond Rio
Stay,Jodeci
Going Back To Cali,The Notorious B.I.G.
When Something Is Wrong With My Baby,Linda Ronstadt (Featuring Aaron Neville)
Slow Jams,Quincy Jones Feat. Babyface & Tamia With Portrai
"Hey D.J. (From ""Mi Vida Loca"")",Lighter Shade Of Brown
When You're Gone/Free To Decide,The Cranberries
Mind Playing Tricks On Me,Geto Boys
We're All In the Same Gang,The West Coast Rap All-Stars
Absence Of The Heart,Deana Carter
Silent Lucidity,Queensryche
Cupid,112
Something To Believe In,Poison
Anything But Down,Sheryl Crow
Every Day Of The Week,Jade
C'est La Vie,B*Witched
Big Deal,LeAnn Rimes
I Wasn't With It,Jesse Powell
Knock-N-Boots,Wreckx-N-Effect
Cleopatra's Theme,Cleopatra
No Scrubs,TLC
You Don't Know How It Feels,Tom Petty
I Like To Move It,Reel 2 Real Featuring The Mad Stuntman
That's Not Her Style,Billy Joel
On & On,Erykah Badu
Adia,Sarah McLachlan
I Don't Wanna Cry,Mariah Carey
Let's Get Rocked,Def Leppard
Love On My Mind,Xscape
Hands,Jewel
"How High (From ""The Show"")",Redman/Method Man
I Need Money,Marky Mark & The Funky Bunch
Feels Good,Tony Toni Tone
Maria,TKA
Love Is A Killer,Vixen
My Body Says Yes,Titiyo
Somebody To Love,George Michael & Queen
Dreamer,Livin' Joy
I Wanna Love Like That,Tony Thompson
Dirty Cash (Money Talks),The Adventures Of Stevie V
Play That Funky Music,Vanilla Ice
Alibis,Tracy Lawrence
Children Of The Night,Richard Marx
I'm In Love,Lisa Keith
Setting Sun,The Chemical Brothers
Walk Through Fire,Bad Company
Lights,Journey
Love Crazy,Atlantic Starr
Smooth,Santana Featuring Rob Thomas
I'll Never Let You Go,Steelheart
To Love Somebody,Michael Bolton
Missunderstanding,Al B. Sure!
Mental Picture,Jon Secada
Rollercoaster,B*Witched
Round And Round,Tevin Campbell
Lately,Divine
"Drink, Swear, Steal & Lie",Michael Peterson
Ascension (Don't Ever Wonder),Maxwell
Dare To Fall In Love,Brent Bourgeois
Baby It's You,The Beatles
December,Collective Soul
Snapshot,RuPaul
Drive Me Wild,Sawyer Brown
Electric Barbarella,Duran Duran
When The Night Comes,Joe Cocker
You're The Only Woman,The Brat Pack
Warm Summer Daze,Vybe
Surrender,Trixter
Don't Treat Me Bad,Firehouse
Take It Back,Pink Floyd
U.N.I.T.Y.,Queen Latifah
Wrong,Everything But The Girl
I Know Where It's At,All Saints
I'm Leaving,Aaron Tippin
Four Leaf Clover,Abra Moore
How Do You Fall In Love,Alabama
Sentimental,Kenny G
What's It To You,Clay Walker
"Young, Sad And Blue",Lysette
Just Another Girlfriend,Hi-Five
This Time Make It Funky,Tracie Spencer
Ruffneck,MC Lyte
It's Not Right But It's Okay,Whitney Houston
Get Away,Bobby Brown
Deeper Shade Of Soul,Urban Dance Squad
Black Or White,Michael Jackson
Baby Got Back,Sir Mix-A-Lot
2 Legit 2 Quit,M.C. Hammer
"It's All The Way Live (Now) (From ""Eddie"")",Coolio
What Are You Doing With A Fool Like Me,Joe Cocker
Remember My Name,House Of Lords
Love Me Good,Michael W. Smith
No Fool No More,En Vogue
Simple Life,Elton John
For You I Will,Aaron Tippin
Music Of My Heart,'N Sync & Gloria Estefan
Deeper,Boss
Borrowed Love,Bingo Boys
Stranger In My Mirror,Randy Travis
Will You Marry Me?,Paula Abdul
"Get It Up (From ""Poetic Justice"")",TLC
Back Up Off Me!,Doctor Dre & Ed Lover
At The Beginning,Richard Marx & Donna Lewis
How About That,Bad Company
"Stay (Faraway, So Close!)",U2
Never Leave Me Alone,Nate Dogg Featuring Snoop Doggy Dogg
Shifftee,Onyx
My Name Is Not Susan,Whitney Houston
Sesame's Treet,Smart E's
Special,Garbage
Baby You Know,The O'Jays
All My Life,K-Ci & JoJo
I Wanna Get Back With You,Louie Louie
Real Muthaphuckkin G's,Eazy-E
Rock Steady,Bonnie Raitt With Bryan Adams
This Old Heart Of Mine,Rod Stewart With Ronald Isley
NAStradamus,Nas
Fool For Your Loving,Whitesnake
Humpin' Around,Bobby Brown
Strawberry Wine,Deana Carter
You Could Be Mine,Guns N' Roses
Higher Ground,UB40
What Time Is Love?,The KLF
Understand This Groove,Sound Factory
Gypsy Woman (She's Homeless),Crystal Waters
Breakfast At Tiffany's,Deep Blue Something
After The Summer's Gone,PC Quest
"A Smile Like Yours (From ""A Smile Like Yours"")",Natalie Cole
All Night Long,Faith Evans Featuring Puff Daddy
Life (Everybody Needs Somebody To Love),Haddaway
For A Little While,Tim McGraw
She's So High,Tal Bachman
Action,Terror Fabulous Featuring Nadine Sutherland
Far Behind,Candlebox
(Can't Live Without Your) Love And Affection,Nelson
Who Do U Love,Deborah Cox
What Comes Naturally,Sheena Easton
Little Miracles (Happen Every Day),Luther Vandross
Rodeo,95 South
Angels Would Fall,Melissa Etheridge
Spin Spin Sugar,Sneaker Pimps
Pull Up To The Bumper,Patra
Shamrocks And Shenanigans (Boom Shalock Lock Boom),House Of Pain
Missing You Now,Michael Bolton
Backwater,Meat Puppets
"If I Could Change (From ""I'm Bout It"")","Master P Featuring Steady Mobb'n, Mia X, Mo B. Dick & O'Dell"
Pick It Up,Home Team
You Think You Know Her,Cause And Effect
Mind Blowin',Smooth
Love Will Lead You Back,Taylor Dayne
Stranded,Heart
Hey Mr. D.J.,Zhane
Could've Been Me,Billy Ray Cyrus
Runaway Train,Soul Asylum
What About Us,Total
"It's Alright (From ""South Central"")",Classic Example
Rubberband Girl,Kate Bush
Never Make A Promise,Dru Hill
Rosealia,Better Than Ezra
Sugar Cane,Spacemonkeyz
Turn It Up,Oaktown's 3.5.7
Talk Show Shhh!,Shae Jones
Free,Ultra Nate
Everything,Jody Watley
Free Your Mind,En Vogue
Joy,BLACKstreet
I'm Alright,Jo Dee Messina
Incarcerated Scarfaces/Ice Cream,Raekwon
Beyond The Invisible,Enigma
Naked Eye,Luscious Jackson
Please Don't Go,Immature
"Return Of The Crooklyn Dodgers (From ""Clockers"")",Crooklyn Dodgers '95
Sweet Sexy Thing,Nu Flavor Featuring Roger
Give It To You,Jordan Knight
A Face In The Crowd,Tom Petty
I've Been Thinking About You,Londonbeat
Sadeness Part 1,Enigma
Falling,Montell Jordan
In These Arms,Bon Jovi
He Didn't Have To Be,Brad Paisley
Get Here,Oleta Adams
As Long As It Matters,Gin Blossoms
It's A Party,Busta Rhymes Featuring Zhane
Heavy,Collective Soul
How Much Love,Vixen
Call It Rock N' Roll,Great White
Coco Jamboo,Mr. President
Bizarre Love Triangle,FRENTE!
It's Your Song,Garth Brooks
DJ Keep Playin' (Get Your Music On),Yvette Michele
The Hearts Filthy Lesson,David Bowie
Whatever You Want,Tony Toni Tone
Hero Of The Day,Metallica
You Put A Move On My Heart,Quincy Jones Introducing Tamia
"Whole Wide World (From ""True Love"")",A'me Lorain
Trippin',Total Featuring Missy Elliott
Chains,Tina Arena
One Of These Days,Tim McGraw
Take This Heart,Richard Marx
Ain't No Playa,Rappin' 4-Tay
Sin So Well,Rebekah
Where Do You Go,No Mercy
"Get Your Groove On (From ""Baps"")",Gyrl
Get Up On It,Keith Sweat (Featuring Kut Klose)
I Kissed A Girl,Jill Sobule
Sock It 2 Me,"Missy ""Misdemeanor"" Elliott Featuring Da Brat"
Learn To Fly,Foo Fighters
Don't Wanna Fall In Love,Jane Child
With You,Lila McCann
Does Anybody Really Fall In Love Anymore?,Kane Roberts
Kissing You,Keith Washington
Mourn You Til I Join You,Naughty By Nature
Together Again,Janet
90's Girl,Blackgirl
Iesha,Another Bad Creation
Me-U=Blue,Glenn Medeiros (Featuring The Stylistics)
Hold On,Wilson Phillips
Rump Shaker,Wreckx-N-Effect
"Don't Wanna Be A Player (From ""Booty Call"")",Joe
"Wu-Wear: The Garment Renaissance (From ""High School High"")",RZA Feat. Method Man & Cappadonna
My Own Worst Enemy,Lit
"Play My Funk (From ""Sugar Hill"")",Simple E
Bring It All To Me,Blaque
Rescue Me,Madonna
"Whoot, There It Is",95 South
"Ain't Nobody (From ""Beavis And Butt-Head Do America"")",LL Cool J
My Up And Down,Adina Howard
"Tomorrow (A Better You, Better Me)",Quincy Jones With Tevin Campbell
Possession,Sarah McLachlan
Waterfalls,TLC
Died In Your Arms,Intonation Featuring Joee
Gentle,Dino
I Won't Give Up On You,TKA
Ding-A-Ling,Hi-Town DJs
Said I Loved You...But I Lied,Michael Bolton
Please,The Kinleys
Was It Nothing At All,Michael Damian
The Star Spangled Banner,Whitney Houston
Nothing Compares 2 U,Sinead O'Connor
Discotheque,U2
