Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Space Oddity - 2015 Remaster,David Bowie,spotify:track:72Z17vmmeQKAg8bptWvpVG,0.299,0.443,0,-12.621,1,0.0346,0.0748,0.000138,0.177,0.434,139.539,318813,4,29.11265,14
Sophisticated shake,Stelvio Cipriani,spotify:track:6iHVN5Kp1KWRtdCRkBSubf,0.541,0.375,4,-17.513,0,0.0751,0.00355,0.868,0.126,0.916,120.894,224880,3,19.22102,11
Lucifer Sam - 2011 Remastered Version,Pink Floyd,spotify:track:2WGkeBfg0nDPSLAUJeDOfJ,0.349,0.744,7,-11.551,1,0.0384,0.504,0.000157,0.255,0.549,140.778,187400,4,15.89543,10
"Porpoise Song (Theme from ""Head"")",The Monkees,spotify:track:02tiurLpJcKS0aFVsyvKz3,0.32,0.448,9,-8.786,1,0.0275,0.309,0.35,0.263,0.261,64.426,160320,4,25.43413,6
I Will Always Want You,Dusty Springfield,spotify:track:61Fs67uv5xCNbqDiDU05HU,0.404,0.639,5,-8.349,0,0.033,0.422,0,0.293,0.51,110.286,213933,3,40.75766,10
Prelude - Nightmare,Arthur Brown,spotify:track:74f8k4sJdIRCQKuqv6AXG8,0.274,0.689,2,-9.373,0,0.0447,0.143,0.881,0.617,0.28,141.182,208333,4,37.46514,10
Little Happy-Go-Lucky Girl,Brenton Wood,spotify:track:7bWN11YgTrUZbpkb8iyN6c,0.67,0.422,4,-10.493,1,0.0344,0.122,6.53e-06,0.184,0.895,113.517,177547,4,36.68022,9
"The ""In"" Crowd",The Mamas & The Papas,spotify:track:1Pq4rwx0XIgAs9Dbv9i6u6,0.517,0.53,5,-11.765,1,0.0347,0.694,0,0.206,0.546,118.561,192493,4,26.76103,7
('Til) I Kissed You,The Everly Brothers,spotify:track:2erTdgDOZmjJNaNhjhWXhJ,0.518,0.432,10,-11.689,0,0.0459,0.401,0,0.299,0.701,139.567,146067,4,27.46965,8
I'm Not Your Stepping Stone,Paul Revere & The Raiders,spotify:track:676Na0pPcHstYSMaJyarg7,0.49,0.774,2,-8.67,1,0.0322,0.0211,0.000862,0.576,0.902,134.063,165867,4,33.92019,8
I See the Rain,Marmalade,spotify:track:2BCVsvwkMxJ9LHLqolpXV4,0.301,0.729,3,-5.739,1,0.0315,0.000329,0.0693,0.0715,0.356,87.562,228693,4,68.54122,12
If We Only Had The Time (From Shell Shock),The Turtles,spotify:track:3K03S09h2oJ3Xbh85gIb59,0.423,0.674,7,-10.885,1,0.0529,0.161,0.000163,0.108,0.48,95.972,311333,4,34.4857,11
Rosalyn,The Pretty Things,spotify:track:2dBzLcwzdbhCkKJYUepZFF,0.449,0.962,5,-6.223,1,0.0846,0.779,0.000193,0.366,0.388,114.702,140643,4,25.75962,9
"Baby, Now That I Found You",The Foundations,spotify:track:2gujyXPl0FYVvr554ZhvvU,0.643,0.787,0,-4.466,1,0.0391,0.571,0,0.0592,0.96,118.224,158533,4,42.70159,7
Angel Of The Morning,Merrilee Rush & The Turnabouts,spotify:track:5VRU4rEmimRYkT2CvOJo05,0.421,0.295,8,-9.497,1,0.0293,0.269,1.14e-06,0.0868,0.366,161.564,187267,4,48.88992,10
Dedicated To The One I Love,The Mamas & The Papas,spotify:track:2S83vFC9Ju2Gm12fk1ap0c,0.439,0.46,7,-8.812,1,0.0329,0.835,0,0.222,0.344,103.635,178733,4,53.51669,8
She's Leaving Home - Take 6 / Instrumental,The Beatles,spotify:track:2rMTGwQjnOcK6T0yBCDmvb,0.47,0.0693,4,-15.798,1,0.038,0.928,0.681,0.146,0.285,129.005,228253,3,23.53352,14
How Love Used to Be - Single Version,The Sorrows,spotify:track:2b8XoaDGhlHQx1DcdaLrX0,0.34,0.437,0,-8.984,1,0.0426,0.925,0,0.115,0.296,89.947,206920,4,58.40618,9
Somebody Groovy - Single Version,The Mamas & The Papas,spotify:track:3BgeFyh77wCCAUPlC68YLY,0.58,0.637,10,-12.707,1,0.0312,0.349,0.00107,0.0778,0.809,116.393,193760,4,30.88023,10
Pink Confetti,Al Hirt,spotify:track:1jOri1rKv4zBFlHuVGbqwM,0.698,0.438,10,-10.209,1,0.0354,0.347,0.916,0.114,0.696,137.164,128013,4,17.76418,8
Killing Floor,Kaleidoscope,spotify:track:1hOPXfvRZS9AgBP03q4yGh
Sweets for My Sweet - Stereo Version,The Searchers,spotify:track:0bPmvueZJ2usI59GsCH6Ix,0.502,0.896,0,-7.761,1,0.0645,0.584,0,0.338,0.895,127.175,149907,4,39.66603,7
We Love You - Single Version/Mono,The Rolling Stones,spotify:track:5dDPFVD26G55XYYaKIexRS
Strange Brew,Cream,spotify:track:0T2gGDu1fAUMblR6WtjqB1,0.603,0.563,2,-9.932,1,0.0283,0.47,1.04e-05,0.29,0.642,106.431,166280,4,66.64475,6
Randy Scouse Git - Mono Master,The Monkees,spotify:track:3KAptM8qjy33d5HeIrzRTL,0.349,0.573,4,-10.594,0,0.041,0.438,0,0.112,0.878,203.917,155027,4,29.30025,9
Pleasant Valley Sunday - 2007 Remaster,The Monkees,spotify:track:2HqB3VSdiYmDkTTCPzVHOf,0.421,0.727,9,-6.384,1,0.0344,0.203,0,0.235,0.541,89.973,194467,4,25.69987,12
OgdensÃÂ¢ÃÂÃÂ Nut Gone Flake (Stereo),Small Faces,spotify:track:7CdjCr8kf9ryfAJm5b9qCa,0.337,0.747,9,-9.948,1,0.0455,0.016,0.216,0.314,0.24,92.4,147520,4,21.69772,9
Hippie Hippie Hourrah,Jacques Dutronc,spotify:track:0rVCtvXYg2mnj9cDCMCPyA,0.263,0.438,9,-9.022,0,0.0601,0.74,0.19,0.473,0.57,172.551,193933,3,54.70596,8
Come Away Melinda,The Big Three,spotify:track:6gyAXOzofdrxdXVyYY9LGc,0.315,0.328,0,-9.543,0,0.0294,0.814,0,0.176,0.205,108.682,190493,4,33.61506,10
The Kids Are Alright - Alternate Stereo Version,The Who,spotify:track:68yGSnAefr4r2W6NDB9stN,0.348,0.802,2,-8.852,1,0.0339,0.0267,0.00032,0.052,0.803,132.972,187878,4,36.05256,9
When Something Is Wrong with My Baby,Sam & Dave,spotify:track:056rtilqF4cqLOgDQGqYqv
Such a Shame,The Kinks,spotify:track:0sHNYAEG01I31zHXuQXhwz,0.749,0.747,4,-5.326,0,0.0409,0.438,0,0.227,0.722,113.207,137813,4,32.23952,7
Hyperbolicsyllablecsesquedalymistic - Album - Remaster,Isaac Hayes,spotify:track:4aiJAJ7afdCErvrhJcw3lc,0.56,0.491,5,-12.031,0,0.0354,0.149,0.0503,0.158,0.741,181.874,574733,4,22.64903,28
Time Wont Let Me,The Uniques,spotify:track:1i9JdkQTalPvFxFVwZWnJR,0.371,0.622,2,-8.347,1,0.0313,0.673,0.166,0.914,0.755,157.868,137621,4,42.03647,5
"Mercy, Mercy",The Remains,spotify:track:3TlgTkexX4cG1EXe7SKHcV,0.653,0.777,2,-8.394,1,0.0319,0.133,0.0137,0.129,0.857,133.173,155107,4,22.19871,10
All of Your Toys,The Monkees,spotify:track:3YfD35VVtc5zpF9whB6TNn,0.482,0.672,0,-7.813,1,0.0288,0.46,0,0.162,0.578,135.227,181973,4,47.29056,8
You'll Come Back Again,The Easybeats,spotify:track:49UOIOzzfrGjgOXp2lhkYA
Fallen Angel - Remastered,Michele,spotify:track:44BzmR1KBzU9iMkXf3fOix,0.267,0.419,2,-11.425,1,0.0343,0.0981,0.13,0.108,0.619,83.262,212240,4,42.53936,9
Little Girl Blue,Janis Joplin,spotify:track:6tv6EVWMV7AIWi8PhZ0uvO,0.399,0.366,5,-10.814,1,0.035,0.458,0.00431,0.117,0.143,130.246,228693,3,31.68926,12
Good Morning Good Morning - Take 8,The Beatles,spotify:track:0ms3Eay3tRafE9yOiSS3Km,0.749,0.435,2,-13.366,1,0.0977,0.0231,0.000195,0.135,0.79,121.715,167307,4,47.19149,7
Venus,Shocking Blue,spotify:track:0Z3xhSOhrawLV81YdiDiiJ,0.691,0.762,11,-6.47,0,0.0367,0.462,0.0286,0.0804,0.957,128.111,187533,4,31.98156,11
Black Angel's Death Song - Alternative Mix,The Velvet Underground,spotify:track:2zaFdjAhIN8zPbfjK9A0n0,0.334,0.553,7,-9.712,1,0.0475,0.451,0.0694,0.135,0.402,122.12,195973,3,36.48655,10
Don't Turn Away (From Me),Collectors,spotify:track:5IvnDBMRHMNYJFP0AQpeYv,0.566,0.481,7,-13.642,1,0.0318,0.374,0,0.142,0.524,115.045,192000,4,39.28284,9
Baila la Pulga,Los Brincos,spotify:track:28B2LwjfIfLCqswIUmDva8,0.336,0.967,9,-5.249,1,0.0884,0.34,0,0.142,0.484,168.459,117200,4,37.38897,9
Om,The Moody Blues,spotify:track:2docICmvIPlYyyrsDCD9nl,0.279,0.429,9,-13.067,1,0.0487,0.52,0.0119,0.237,0.123,178.144,350240,4,38.36048,17
Mr. Webster,The Monkees,spotify:track:1FDR9Y33vGtBakmuUINaXg,0.178,0.337,2,-13.013,1,0.0329,0.456,1.12e-05,0.0978,0.723,181.028,124400,4,38.32021,5
Love Buzz,Shocking Blue,spotify:track:3kH1ziuJCIV1m3JZ8VKmaM,0.69,0.548,10,-9.587,0,0.352,0.0259,0.00243,0.106,0.717,121.509,225533,4,88.46435,7
I'll Be Your Mirror,The Velvet Underground,spotify:track:4PINSJIlBWsnVeveicq1S8,0.609,0.295,7,-14.933,1,0.0328,0.176,1.86e-06,0.0859,0.279,108.976,134040,4,111.09866,4
Candle Of Life - Full Version,The Moody Blues,spotify:track:7FnDGx0WvtSE1y3E6VrKja,0.332,0.648,1,-7.103,0,0.0269,0.355,0.054,0.117,0.642,90.818,295720,4,16.04784,15
Summer Wine,Nancy Sinatra,spotify:track:7zmVAVcT1oho7iWJGpApkE,0.321,0.664,9,-5.902,0,0.0326,0.447,0,0.138,0.57,139.235,256280,4,60.82321,11
Wild Honey Pie - Remastered 2009,The Beatles,spotify:track:6j67aNAPeQ31uw4qw4rpLa,0.792,0.763,2,-11.185,1,0.0506,0.425,0.627,0.789,0.152,89.9,52973,4,38.91345,3
Witchcraft,Elvis Presley,spotify:track:1pw2JcY1LEoCOMTkO5iIfQ,0.578,0.655,9,-10.382,1,0.0804,0.673,0.000108,0.306,0.695,99.165,139267,4,19.20546,9
Women (make You Feel Alright),The Easybeats,spotify:track:76RdolcJi6g6rY2e7c9O56,0.678,0.793,1,-7.635,0,0.0321,0.297,0,0.0445,0.96,89.791,154200,4,26.84637,10
Thoughts - 2006 Remaster,Vanilla Fudge,spotify:track:6uD5CIWfp84Ut4JYQQEK3A,0.358,0.528,7,-13.24,1,0.0572,0.0488,0.012,0.194,0.296,80.331,213507,4,48.70839,10
Rollin' Machine,The Seeds,spotify:track:2VVvjD7lpHLuJq5i53anWF,0.643,0.487,0,-15.648,1,0.029,0.0172,0.0104,0.236,0.907,95.463,153809,4,21.8834,9
Words Of Love - Single Version,The Mamas & The Papas,spotify:track:1DPy2UtzfVPL7T1xSoTC17,0.444,0.704,10,-6.679,0,0.0453,0.6,0,0.235,0.595,115.942,135893,4,56.20942,7
Secret Agent Man,Mel TormÃÂÃÂ©,spotify:track:6Kpsabh77p8aOAO7EqfKEw,0.558,0.362,10,-15.075,1,0.106,0.435,0,0.0858,0.916,166.631,155800,4,28.09986,9
Fly Away,The Blues Project,spotify:track:7iN29MnHEii5mKuV1Gws6L,0.478,0.487,9,-11.32,1,0.0345,0.734,7.87e-05,0.327,0.759,98.484,214053,4,56.19985,10
Final Song,Under Milkwood,spotify:track:1Pxz3q34G8Z0T6uZag3u9V,0.289,0.507,2,-9.459,1,0.0397,0.147,0.000156,0.103,0.436,171.463,370693,4,40.63731,16
Ridin' High (with Neal Hefti & His Orchestra),Doris Day,spotify:track:5ytRVR9A58IQc7SaruvrVJ,0.545,0.128,8,-15.285,1,0.0488,0.849,0,0.0609,0.391,131.79,123973,4,115.81523,3
European Son - Alternative Version,The Velvet Underground,spotify:track:4HWTsTy90S4q0BraXMDW19,0.306,0.763,2,-11.531,1,0.0988,0.000471,0.801,0.111,0.593,153.567,542547,4,32.68582,29
Monk Time,The Monks,spotify:track:6GjdtrmCSD3ENVp3uE5FcM,0.613,0.888,5,-6.95,1,0.0806,0.211,0.00231,0.0751,0.632,131.086,164667,4,29.99156,8
I Can't Reach You,The Who,spotify:track:2TgB0zCFr6WcxfDNlayXj1,0.498,0.777,0,-6.883,1,0.0517,0.00142,0.000563,0.169,0.424,134.561,207147,4,18.04601,12
To Love Somebody,Nina Simone,spotify:track:7LZoKNMhsZ7qbP1lYGDva8,0.554,0.48,9,-10.925,1,0.0317,0.299,1.09e-05,0.165,0.626,91.311,158747,4,34.6759,7
Book Song,Fairport Convention,spotify:track:5X2I1Xo5E6hlXlIUFnjdfa,0.598,0.238,7,-15.11,1,0.0279,0.272,7.79e-05,0.125,0.324,89.821,193507,3,27.47447,10
The Spell That Comes After - 2006 Remaster,Vanilla Fudge,spotify:track:1dBXHhjuvR05gSSrACu8Qr,0.243,0.478,7,-12.783,1,0.0628,0.508,0.000646,0.072,0.0716,92.892,273093,4,21.16012,11
Too Young,Prufrock,spotify:track:1CqieVuUxywYWdrsrur7At,0.432,0.836,4,-5.381,0,0.0696,0.659,0.282,0.0977,0.574,108.843,190867,4,30.04781,6
I'll Be Back - Remastered 2009,The Beatles,spotify:track:3lSi6qfnp2YZazTzcOLBZk,0.721,0.527,9,-7.224,1,0.0293,0.744,0,0.186,0.641,123.902,144187,4,31.40553,7
Food,The Turtles,spotify:track:4Uqs7gS7qpRbeh16WJkEfs,0.486,0.607,0,-11.319,1,0.175,0.373,0,0.226,0.542,104.57,160267,4,83.54625,6
"Young, Gifted And Brown",Joe Bataan,spotify:track:0sBzQAvZi57pVWw6SRu3MJ,0.595,0.723,1,-8.434,0,0.0455,0.409,0,0.144,0.811,103.592,179427,4,53.1137,8
Let The Sunshine In,James Last,spotify:track:4FKpJRRaIij4Yt9LfDTbbP,0.614,0.513,0,-15.048,0,0.0308,0.00643,0.928,0.0801,0.698,131.504,146306,4,78.56774,5
All These Things,The Uniques,spotify:track:7ietSDP2zOFoV7VaDFRRWr,0.372,0.3,5,-12.749,1,0.0297,0.246,0.00133,0.457,0.395,98.566,241946,3,27.3043,11
Twist And Shout - Remastered,The Beatles,spotify:track:4Z1fbYp0HuxLBje4MOZcSD,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,155227,4,69.63231,6
Come And Buy My Toys,David Bowie,spotify:track:3zj5ps7Zf8fwqHmHxNuhjz,0.627,0.188,7,-16.865,1,0.0453,0.842,1.62e-06,0.106,0.539,106.177,130587,4,27.99802,6
Within You Without You - Remix,The Beatles,spotify:track:0zOVNfqK09eYVHhv5N3lNY,0.292,0.545,6,-8.475,1,0.0352,0.325,5.95e-05,0.306,0.365,124.251,307587,4,20.12409,14
Love Grows,The Electric Prunes,spotify:track:1SDkClLqo0M1CyYQqtpB7N,0.432,0.762,6,-12.842,0,0.105,0.344,0.00041,0.169,0.51,128.705,247533,4,46.25539,10
Poison - 2015 Remaster,Bert Jansch,spotify:track:3QUzLzqm5Rp6Hy0j9nHziU,0.72,0.484,2,-14.468,1,0.0328,0.633,0.00457,0.0925,0.622,93.941,196253,4,20.39622,9
"The Green Leaves of Summer - from the Batjac Production ""The Alamo""",The Brothers Four,spotify:track:13SU4lie7zpoEoA6EKgsKS,0.463,0.238,3,-15.733,0,0.0269,0.797,0,0.157,0.369,104.606,169400,4,19.15416,8
Love Minus Zero (Mono),The Turtles,spotify:track:323KlaEiJR5dUSOROC7yxf,0.513,0.511,2,-10.046,1,0.0296,0.0182,0.172,0.087,0.678,117.179,174133,4,42.45179,10
Gonna Buy Me a Dog - 2006 Remaster Original Stereo Version,The Monkees,spotify:track:7vifADJGSuCGQc2xmEzprL,0.587,0.683,4,-10.352,1,0.0889,0.536,0,0.099,0.935,93.622,160613,4,49.66121,9
Drown My Heart,Hector Rivera,spotify:track:3cAyhvkFnvwHjwcGqofF7k,0.577,0.458,5,-10.799,0,0.039,0.664,4.39e-06,0.699,0.708,123.809,183800,4,20.46446,9
I Wouldn't Buy a Used Car from Him,Norma Jean,spotify:track:1GZnoHAJgVbOL5wjZfS0pd,0.667,0.724,5,-7.326,1,0.0297,0.445,0,0.18,0.892,110.373,120053,4,44.23645,7
"Row, Row, Row",Al Hirt,spotify:track:5cGaLebF8ZsxmZiqDDstRB,0.535,0.339,5,-12.474,1,0.107,0.713,0,0.14,0.9,132.176,139973,3,37.7883,6
Oogum Boogum Song,Brenton Wood,spotify:track:4WiGGTl7Kt5vnjQHqwLJy1,0.836,0.696,7,-6.37,1,0.0401,0.8,0,0.0949,0.954,112.692,186567,4,61.30239,7
The Other Side Of This Life,The Lovin' Spoonful,spotify:track:2yn5Houw7kJ3OfmPCULzwi,0.507,0.794,7,-7.078,1,0.0633,0.24,0,0.0679,0.682,144.939,148240,3,37.19291,8
Surf Stomper,The Sentinals,spotify:track:6mxthspqG4ypvelDl5bidD,0.629,0.726,9,-10.611,1,0.0356,0.655,0.875,0.116,0.963,141.628,111773,4,17.64596,7
Grow Your Own - Alternate Mix (Electronically Processed Stereo),Small Faces,spotify:track:7a6Nui4Pgdq8LDYNV20flA,0.339,0.935,0,-8.508,1,0.224,0.0338,0.582,0.312,0.698,135.799,136373,4,37.15697,9
Ladybird,Writing On The Wall,spotify:track:7nM0p9D0qXKC5NoEkec3oz,0.224,0.832,0,-7.355,1,0.0542,0.00552,0.00547,0.114,0.532,162.999,227853,4,29.35175,12
Introduction: Scrap Book - 2017 Remaster,Clouds,spotify:track:7N02EFC8WuA4B9DmLR6Mis,0.563,0.0421,4,-23.75,0,0.0382,0.864,0,0.11,0.369,95.19,68413,4,22.43631,5
Your Maw Said You Cried - Remastered,The Turtles,spotify:track:6YYrCo6uMDq4m0WVWcL7Mp,0.533,0.772,7,-9.844,1,0.0547,0.192,0.00186,0.0308,0.93,161.912,100185,4,95.94535,3
Walk Alone - The Factory Rehearsal,The Velvet Underground,spotify:track:3SeDIxD725Ww1YfwQAcLks,0.335,0.311,11,-19.334,1,0.0424,0.87,0.436,0.152,0.111,92.309,207840,4,37.90785,9
Remember a Day,Pink Floyd,spotify:track:2YcxeBmk9hvMH7RFFyqnIr,0.334,0.651,11,-11.734,0,0.0402,0.23,0.631,0.0898,0.341,121.955,272853,4,17.62969,11
"Mary, Mary - Original Stereo Version; 2006 Remaster",The Monkees,spotify:track:4pjkT1NbhrcgkazPdRywOp,0.676,0.574,11,-7.826,1,0.0277,0.158,0,0.0814,0.962,126.892,137987,4,30.46061,7
Turn! Turn! Turn!,The Byrds,spotify:track:2BFQjL5Fj76qy5kn8UmWJo,0.451,0.808,2,-8.14,1,0.045,0.124,1.58e-05,0.0449,0.748,124.684,230573,4,29.22965,13
Like a Rolling Stone (Mono) - Remastered,The Turtles,spotify:track:18IiPucsRtq1zYvFXTcrpF,0.565,0.495,0,-13.617,1,0.0291,0.0376,0.000366,0.0635,0.534,108.996,192273,4,36.63396,9
If I Ride This Train,Joe Johnson,spotify:track:0pHUCb1RmWKLaoPT6uLvWn,0.7,0.213,6,-23.627,1,0.934,0.878,0,0.147,0.641,78.147,92667,4,25.76955,5
Fools Rush In,Ricky Nelson,spotify:track:3jkcKJnxkPwx2aYSQ7D0Wp,0.655,0.651,9,-10.196,1,0.0323,0.0219,1.07e-05,0.207,0.867,122.584,154360,4,59.22622,7
"Lover, Come Back To Me",Barbra Streisand,spotify:track:0pdikqE3inaFMjfUNDOmF0,0.335,0.373,0,-11.394,1,0.0788,0.688,0,0.345,0.766,210.241,137067,4,49.95684,7
Glittering Girl - Extended Version,The Who,spotify:track:4u0Cbaaipd8BzS5nXbH3L5,0.51,0.698,2,-5.941,1,0.0373,0.00792,1.51e-05,0.184,0.495,132.944,197613,4,60.21582,10
Anyway Anyhow Anywhere,The Who,spotify:track:1JETXBkuU0seorm1cxEyJY,0.305,0.838,2,-8.262,1,0.108,0.414,0.107,0.0734,0.448,136.09,163973,4,40.51752,7
Like the Seasons - Remastered,The Turtles,spotify:track:0Z8Mn2n8TRc24zD3Vcqz60,0.536,0.212,7,-19.185,1,0.0269,0.773,2.56e-06,0.131,0.699,103.057,112480,4,26.31765,7
Lazerander Filchy,49th Parallel,spotify:track:02WXQrZvWZx46WuribAeOi,0.532,0.402,9,-9.816,1,0.0286,0.834,1.74e-06,0.197,0.596,86.569,182987,4,65.47527,9
Jumpin' Jack Flash - Mono,The Rolling Stones,spotify:track:55LRDFmsuazr533WrtHHW9,0.596,0.901,3,-7.373,1,0.0482,0.0362,0.749,0.0698,0.621,137.359,219467,4,35.99087,11
I'm Cuttin' Out,Los Bravos,spotify:track:5L4lku8m9qnNG00iAdZYPp,0.433,0.816,5,-10.4,1,0.0527,0.433,0,0.787,0.784,95.984,181067,4,31.29666,6
Whew,Dave Grusin,spotify:track:6PCZHkz82BaNoZf9VNcVuc,0.398,0.246,7,-20.356,1,0.102,0.573,0.452,0.159,0.0943,127.576,130053,4,51.36692,6
I Know That You'll Be There (Stereo),The Turtles,spotify:track:2K4P1keT8diK8opBSU4VSI,0.45,0.52,0,-11.347,1,0.0286,0.033,0.000287,0.254,0.663,131.282,135933,4,29.79525,8
The Legend Of Xanadu,"Dave Dee, Dozy, Beaky, Mick & Tich",spotify:track:4DYp1pEg6ebDJkChzvxjOi,0.403,0.902,9,-4.828,1,0.0498,0.0121,0.00857,0.0975,0.691,76.706,216373,4,39.95987,10
What's Your Name,The Motions,spotify:track:22Ow5qOqdsNSoxOIXV218R,0.647,0.315,0,-14.328,1,0.045,0.688,0,0.111,0.66,101.099,64867,4,50.172,3
Flowers on the Wall,The Statler Brothers,spotify:track:3uG4ygD1bIP3YspJm9N4KO,0.53,0.51,8,-11.053,0,0.187,0.596,0,0.0712,0.808,201.594,139813,4,23.90814,7
You Ain't Goin' Nowhere,The Byrds,spotify:track:6kPxXhjSvy8RsmZBAJUiFs,0.512,0.426,7,-14.081,1,0.0449,0.109,0.00225,0.764,0.7,132.495,153467,4,21.02625,11
"Yesterday, Today And Tomorrow",Small Faces,spotify:track:45zs0G7ebcprigx26igL25,0.178,0.568,2,-6.469,1,0.0469,0.408,1.45e-06,0.137,0.248,112.89,112307,4,25.62925,6
Hang On Sloopy,The Gentrys,spotify:track:03ovBHauKQ80t03PD1NFmO,0.489,0.556,7,-10.241,1,0.0367,0.0995,0,0.0601,0.831,121.179,150627,4,25.05922,10
Things We Said Today - Remastered 2009,The Beatles,spotify:track:0voUr8lubIafUVJlauJxYF,0.551,0.575,2,-8.208,0,0.0332,0.239,0,0.112,0.516,137.054,155333,4,61.78948,8
Dancing In The Street,Martha Reeves & The Vandellas,spotify:track:6rLqjzGV5VMLDWEnuUqi8q,0.556,0.57,2,-9.472,1,0.0393,0.0118,0.000526,0.198,0.304,126.01,165227,4,35.84574,9
Broadway Combination,Dyke & The Blazers,spotify:track:6tdkPyB2ug91EVfQZ1CYwj,0.632,0.518,10,-7.988,0,0.0361,0.153,0.0212,0.0722,0.896,128.696,206120,4,28.62125,11
Luckie,Laura Nyro,spotify:track:1c0HMSYtaT5LGLBEUKpHxR,0.568,0.565,0,-5.596,1,0.0455,0.719,0,0.0765,0.789,114.989,180000,4,31.64929,8
Lovin' Things,Marmalade,spotify:track:2oLIDWeTkmH9mLZ3Dy9GcD,0.531,0.632,7,-7.528,1,0.031,0.403,0,0.0709,0.732,126.098,185493,4,48.74232,10
Black Pearl,Sonny Charles And The Checkmates Ltd,spotify:track:0I1M0ETI5gHAHe2dwrdrlm,0.378,0.759,2,-6.016,1,0.0319,0.813,0.532,0.584,0.804,95.121,207227,4,54.25819,7
Aries,Writing On The Wall,spotify:track:4uT0YnGAaKFjK8iKxCyjc0,0.307,0.664,2,-9.163,1,0.0775,0.16,0.169,0.129,0.33,105.085,489987,4,57.24053,20
With God on Our Side,Bob Dylan,spotify:track:5hBOEqqkcQaUgkRhh6EyX4,0.47,0.222,0,-12.352,1,0.041,0.725,0,0.22,0.291,116.487,424413,3,46.09057,18
My Eyes Have Seen You,The Doors,spotify:track:6HSQ5z5afdLjhphHWfPiEG,0.417,0.83,4,-7.206,0,0.0532,0.284,0,0.0863,0.943,131.715,147200,4,24.72278,8
Shallow Impressions,Strawberry Alarm Clock,spotify:track:2IkAbJtlu39wx3yX1PDIWc,0.387,0.616,2,-10.296,1,0.0279,0.376,0.0148,0.0692,0.569,97.393,201920,4,23.55178,10
See My Way,The Who,spotify:track:53m7LQowBw8KtCDKhqPTdz,0.562,0.675,9,-7.884,1,0.0459,0.717,1.99e-06,0.177,0.553,129.505,113600,4,53.65304,6
When Rain Is Black - Stereo,The Deep,spotify:track:0vBYPUNWQglua8FaMoSUB1,0.284,0.122,11,-19.836,0,0.033,0.0656,0.000166,0.152,0.0708,154.479,133147,3,31.74139,7
The Game Of Love,Wayne Fontana & The Mindbenders,spotify:track:0jUfBCWrfrZGueD8MjvgMo,0.575,0.825,9,-4.251,1,0.0311,0.0865,0,0.193,0.963,109.168,127093,4,61.68415,6
Sometimes I Think About,The Blues Magoos,spotify:track:23fMtT3EAnM0Nz3DPVKQxL,0.242,0.55,7,-8.859,1,0.0304,0.348,1.2e-05,0.142,0.385,175.656,250960,3,22.96366,10
